ID	Track	Slice	X	Y	Distance	Velocity	PixelValue
57	2	18	415	1113	4.341	2.894	-9995658
58	2	19	415	1113	0.000	0.000	-10192264
59	2	20	415	1113	0.000	0.000	-10126220
60	2	21	415	1117	1.356	0.904	-10061449
61	2	22	423	1109	3.835	2.557	-8878722
62	2	23	415	1096	5.175	3.450	-9208202
63	2	24	410	1102	2.648	1.765	-9141896
64	2	25	413	1104	1.222	0.815	-10524060
65	2	26	423	1109	3.790	2.527	-10063250
66	2	27	421	1102	2.468	1.645	-9999510
67	2	28	421	1098	1.356	0.904	-9999775
68	2	29	408	1094	4.611	3.074	-9471119
69	2	30	419	1100	4.248	2.832	-9994646
70	2	31	404	1094	5.477	3.651	-10848922
71	2	32	417	1104	5.560	3.707	-9734542
72	2	33	415	1098	2.144	1.429	-9535376
73	2	34	410	1090	3.198	2.132	-9995145
74	2	35	413	1096	2.274	1.516	-9209230
75	2	36	421	1104	3.835	2.557	-9865881
76	2	37	421	1107	1.017	0.678	-9404291
77	2	38	415	1100	3.125	2.084	-8748678
78	2	39	425	1109	4.561	3.041	-9600138
80	3	41	436	1006	0.000	0.000	-8156795
81	3	42	421	1008	5.130	3.420	-8419446
82	3	43	429	991	6.369	4.246	-8289917
83	3	44	444	985	5.477	3.651	-8485493
84	3	45	448	993	3.032	2.021	-8025215
85	3	46	440	985	3.835	2.557	-8354172
86	3	47	448	991	3.390	2.260	-8747898
87	3	48	442	985	2.877	1.918	-8879998
88	3	49	444	989	1.516	1.011	-9076863
89	3	50	429	991	5.130	3.420	-8288379
90	3	51	431	1000	3.125	2.084	-8025458
91	3	52	436	993	2.916	1.944	-8288377
92	3	53	463	1021	13.186	8.791	-8355453
93	3	54	461	1025	1.516	1.011	-8617853
94	3	55	469	1027	2.795	1.864	-8355964
95	3	56	463	1016	4.248	2.832	-9142906
96	3	57	450	1004	5.998	3.998	-8288641
97	3	58	450	1004	0.000	0.000	-8026498
98	3	59	442	998	3.390	2.260	-10400424
99	3	60	442	998	0.000	0.000	-12110501
100	3	61	442	998	0.000	0.000	-7501694
101	3	62	442	998	0.000	0.000	-9737891
102	3	63	438	1004	2.445	1.630	-7565685
103	3	64	434	1002	1.516	1.011	-8157306
104	3	65	438	1000	1.516	1.011	-8354431
105	3	66	444	1004	2.445	1.630	-7368817
106	3	67	438	993	4.248	2.832	-8818834
107	3	68	438	993	0.000	0.000	-7501681
108	3	69	438	991	0.678	0.452	-8620163
109	3	70	438	998	2.373	1.582	-7959675
110	3	71	434	1006	3.032	2.021	-8092540
111	3	72	431	1002	1.695	1.130	-7893619
112	3	73	415	1012	6.396	4.264	-9474445
113	3	74	429	1004	5.466	3.644	-8225153
114	3	75	427	1008	1.516	1.011	-10200224
115	3	76	419	1006	2.795	1.864	-11771810
116	3	77	419	1010	1.356	0.904	-11047070
117	3	78	442	1004	8.058	5.372	-12042930
119	5	41	379	1083	3.604	2.402	-10256525
120	5	42	383	1090	2.733	1.822	-9470082
121	5	43	383	1090	0.000	0.000	-9535623
122	5	44	389	1088	2.144	1.429	-9929867
123	5	45	383	1098	3.953	2.636	-9272703
124	5	46	387	1109	3.968	2.645	-10787995
125	5	47	392	1094	5.360	3.573	-10061453
126	5	48	387	1100	2.648	1.765	-10195097
127	5	49	394	1100	2.373	1.582	-11376287
128	5	50	392	1100	0.678	0.452	-9471631
129	5	51	381	1102	3.790	2.527	-9407119
130	5	52	381	1102	0.000	0.000	-9471374
131	5	53	381	1102	0.000	0.000	-9802131
132	5	54	387	1098	2.445	1.630	-7895173
133	5	55	381	1098	2.034	1.356	-8553091
134	5	56	392	1092	4.248	2.832	-10982802
135	5	57	389	1100	2.896	1.931	-10523809
136	5	58	389	1094	2.034	1.356	-11378340
137	5	59	392	1098	1.695	1.130	-10525341
138	5	60	402	1094	3.651	2.434	-10394014
139	5	61	394	1102	3.835	2.557	-10786969
140	5	62	394	1102	0.000	0.000	-11379108
141	5	63	392	1104	0.959	0.639	-9932185
142	5	64	392	1107	1.017	0.678	-9733004
143	5	65	389	1088	6.521	4.347	-11373468
144	5	66	392	1100	4.193	2.795	-9730692
145	5	67	400	1100	2.712	1.808	-11313825
146	5	68	400	1102	0.678	0.452	-9995406
147	5	69	404	1111	3.339	2.226	-11442595
148	5	70	396	1113	2.795	1.864	-10585239
149	5	71	396	1121	2.712	1.808	-11645611
150	5	72	392	1119	1.516	1.011	-10719884
151	5	73	387	1111	3.198	2.132	-10261892
152	5	74	389	1113	0.959	0.639	-12433574
153	5	75	394	1115	1.826	1.217	-10128792
154	5	76	394	1115	0.000	0.000	-10587535
155	5	77	394	1115	0.000	0.000	-10783382
156	5	78	398	1109	2.445	1.630	-10980508
