ID	Track	Slice	X	Y	Distance	Velocity	PixelValue
328	5	148	2081	1729	0.000	0.000	-10654104
329	5	149	2081	1729	0.000	0.000	-10982553
330	5	150	2084	1727	1.222	0.815	-9996687
331	5	151	2084	1727	0.000	0.000	-10326422
332	5	152	2084	1727	0.000	0.000	-9996689
333	5	153	2084	1727	0.000	0.000	-10260111
334	5	154	2084	1727	0.000	0.000	-10325654
335	5	155	2081	1727	1.017	0.678	-10719129
336	5	156	2081	1727	0.000	0.000	-9930896
337	5	157	2081	1727	0.000	0.000	-10062228
338	5	158	2081	1727	0.000	0.000	-10128012
339	5	159	2081	1727	0.000	0.000	-9602699
340	5	160	2081	1729	0.678	0.452	-10917537
341	5	161	2081	1729	0.000	0.000	-10786201
342	5	162	2081	1727	0.678	0.452	-10522004
343	5	163	2081	1727	0.000	0.000	-10128538
344	5	164	2081	1727	0.000	0.000	-10390166
345	5	165	2081	1727	0.000	0.000	-9536904
346	5	166	2081	1727	0.000	0.000	-10195095
347	5	167	2081	1727	0.000	0.000	-10588313
348	5	168	2081	1727	0.000	0.000	-9866382
349	5	169	2081	1727	0.000	0.000	-10194318
350	5	170	2081	1727	0.000	0.000	-10394014
351	5	171	2081	1727	0.000	0.000	-10262169
352	5	172	2081	1727	0.000	0.000	-10589075
353	5	173	2081	1727	0.000	0.000	-10063758
354	5	174	2081	1727	0.000	0.000	-10327960
355	5	175	2081	1727	0.000	0.000	-10722453
356	5	176	2081	1727	0.000	0.000	-11117730
357	5	177	2081	1727	0.000	0.000	-10789277
358	5	178	2081	1727	0.000	0.000	-10133914
359	5	179	2081	1727	0.000	0.000	-11117462
360	5	180	2081	1727	0.000	0.000	-10196628
