"","X.1","ID","Track","Slice","X","Y","Distance","Velocity","PixelValue","TrackNumber","Concatenated"
"3827",293,297,"Tail After",100,482.397,459.345,3.032,2.021,-11706014,422,"Tail After 422"
"3828",294,298,"Tail After",101,482.397,457.989,1.356,0.904,-9667688,422,"Tail After 422"
"3829",295,299,"Tail After",102,483.075,460.362,2.468,1.645,-13817034,422,"Tail After 422"
"3830",296,300,"Tail After",103,482.397,461.04,0.959,0.639,-13548482,422,"Tail After 422"
"3831",297,301,"Tail After",104,481.719,457.311,3.79,2.527,-13290690,422,"Tail After 422"
"3832",298,302,"Tail After",105,481.719,458.667,1.356,0.904,-14199204,422,"Tail After 422"
"3833",299,303,"Tail After",106,479.685,458.667,2.034,1.356,-11121589,422,"Tail After 422"
"3834",300,304,"Tail After",107,481.719,458.667,2.034,1.356,-14535878,422,"Tail After 422"
"3835",301,305,"Tail After",108,481.719,460.362,1.695,1.13,-12898226,422,"Tail After 422"
"3836",302,306,"Tail After",109,481.041,459.345,1.222,0.815,-14010527,422,"Tail After 422"
"3837",303,307,"Tail After",110,480.363,460.362,1.222,0.815,-12304557,422,"Tail After 422"
"3838",304,308,"Tail After",111,480.363,460.362,0,0,-13356975,422,"Tail After 422"
"3839",305,309,"Tail After",112,480.363,460.362,0,0,-13951163,422,"Tail After 422"
"3840",306,310,"Tail After",113,481.041,460.362,0.678,0.452,-13942190,422,"Tail After 422"
"3841",307,311,"Tail After",114,480.363,460.362,0.678,0.452,-8174746,422,"Tail After 422"
"3842",308,312,"Tail After",115,480.363,461.04,0.678,0.452,-14210250,422,"Tail After 422"
"3843",309,313,"Tail After",116,479.685,459.345,1.826,1.217,-12374449,422,"Tail After 422"
"3844",310,314,"Tail After",117,479.007,459.345,0.678,0.452,-7046810,422,"Tail After 422"
"3845",311,315,"Tail After",118,476.634,458.667,2.468,1.645,-10657912,422,"Tail After 422"
"3846",312,316,"Tail After",119,478.329,459.345,1.826,1.217,-13668246,422,"Tail After 422"
"3847",313,317,"Tail After",120,479.685,458.667,1.516,1.011,-12172217,422,"Tail After 422"
"3848",314,318,"Tail After",121,479.007,459.345,0.959,0.639,-14200758,422,"Tail After 422"
"3849",315,319,"Tail After",122,477.312,457.311,2.648,1.765,-13408916,422,"Tail After 422"
"3850",316,320,"Tail After",123,479.685,457.989,2.468,1.645,-14996677,422,"Tail After 422"
"3851",317,321,"Tail After",124,479.007,457.989,0.678,0.452,-12704202,422,"Tail After 422"
"3852",318,322,"Tail After",125,479.007,458.667,0.678,0.452,-12239027,422,"Tail After 422"
"3853",319,323,"Tail After",126,476.634,457.311,2.733,1.822,-13225134,422,"Tail After 422"
"3854",320,324,"Tail After",127,477.312,457.989,0.959,0.639,-14261913,422,"Tail After 422"
"3855",321,325,"Tail After",128,483.075,455.955,6.111,4.074,-9999005,422,"Tail After 422"
"3856",322,326,"Tail After",129,478.329,454.599,4.936,3.291,-11309465,422,"Tail After 422"
"3857",323,327,"Tail After",130,484.431,454.599,6.102,4.068,-11055543,422,"Tail After 422"
"3858",324,328,"Tail After",131,483.075,455.955,1.918,1.278,-9678502,422,"Tail After 422"
"3859",325,329,"Tail After",132,483.075,454.599,1.356,0.904,-12243130,422,"Tail After 422"
"3860",326,330,"Tail After",133,482.397,455.277,0.959,0.639,-14011843,422,"Tail After 422"
"3861",327,331,"Tail After",134,481.719,455.955,0.959,0.639,-9286818,422,"Tail After 422"
"3862",328,332,"Tail After",135,481.719,456.633,0.678,0.452,-12562079,422,"Tail After 422"
"3863",329,333,"Tail After",136,478.329,457.311,3.457,2.305,-13684891,422,"Tail After 422"
"3864",330,334,"Tail After",137,478.329,457.989,0.678,0.452,-13274759,422,"Tail After 422"
"3865",331,335,"Tail After",138,476.634,457.311,1.826,1.217,-14729396,422,"Tail After 422"
"3866",332,336,"Tail After",139,476.634,455.955,1.356,0.904,-5844534,422,"Tail After 422"
"3867",333,337,"Tail After",140,478.329,457.989,2.648,1.765,-12634777,422,"Tail After 422"
"3868",334,338,"Tail After",141,481.041,459.345,3.032,2.021,-11454138,422,"Tail After 422"
"3869",335,339,"Tail After",142,481.041,459.345,0,0,-8808330,422,"Tail After 422"
"3870",336,340,"Tail After",143,481.719,460.362,1.222,0.815,-9999506,422,"Tail After 422"
"3871",337,341,"Tail After",144,481.719,461.04,0.678,0.452,-10982050,422,"Tail After 422"
"3872",338,342,"Tail After",145,481.041,459.345,1.826,1.217,-13226914,422,"Tail After 422"
"3873",339,343,"Tail After",146,480.363,460.362,1.222,0.815,-14341335,422,"Tail After 422"
"3874",340,344,"Tail After",147,479.685,460.362,0.678,0.452,-11501956,422,"Tail After 422"
"3875",341,345,"Tail After",148,479.685,459.345,1.017,0.678,-10972798,422,"Tail After 422"
"3876",342,346,"Tail After",149,479.007,457.311,2.144,1.429,-10595484,422,"Tail After 422"
"3877",343,347,"Tail After",150,481.719,457.311,2.712,1.808,-11517359,422,"Tail After 422"
"3878",344,348,"Tail After",151,480.363,457.989,1.516,1.011,-12506029,422,"Tail After 422"
"3879",345,349,"Tail After",152,483.075,455.955,3.39,2.26,-14135224,422,"Tail After 422"
"3880",346,350,"Tail After",153,483.753,455.277,0.959,0.639,-13225154,422,"Tail After 422"
"3881",347,351,"Tail After",154,482.397,457.311,2.445,1.63,-13292980,422,"Tail After 422"
"3882",348,352,"Tail After",155,483.075,457.989,0.959,0.639,-11258807,422,"Tail After 422"
"3883",349,353,"Tail After",156,483.075,456.633,1.356,0.904,-11438228,422,"Tail After 422"
"3884",350,354,"Tail After",157,482.397,458.667,2.144,1.429,-10994880,422,"Tail After 422"
"3885",351,355,"Tail After",158,481.719,458.667,0.678,0.452,-11446972,422,"Tail After 422"
"3886",352,356,"Tail After",159,481.041,460.362,1.826,1.217,-12226206,422,"Tail After 422"
"3887",353,357,"Tail After",160,481.719,456.633,3.79,2.527,-10197665,422,"Tail After 422"
"3888",354,358,"Tail After",161,484.431,457.311,2.795,1.864,-13484995,422,"Tail After 422"
"3889",355,359,"Tail After",162,482.397,457.989,2.144,1.429,-12367276,422,"Tail After 422"
"3890",356,360,"Tail After",163,482.397,459.345,1.356,0.904,-10077364,422,"Tail After 422"
"3891",357,361,"Tail After",164,482.397,460.362,1.017,0.678,-7505293,422,"Tail After 422"
"3892",358,362,"Tail After",165,483.075,461.04,0.959,0.639,-9087422,422,"Tail After 422"
"3893",359,363,"Tail After",166,482.397,461.04,0.678,0.452,-11067331,422,"Tail After 422"
"3894",360,364,"Tail After",167,481.719,461.04,0.678,0.452,-9873310,422,"Tail After 422"
"3895",361,365,"Tail After",168,479.007,459.345,3.198,2.132,-13354175,422,"Tail After 422"
"3896",362,366,"Tail After",169,482.397,459.345,3.39,2.26,-12891302,422,"Tail After 422"
"3897",363,367,"Tail After",170,481.041,461.718,2.733,1.822,-11319471,422,"Tail After 422"
"3898",364,368,"Tail After",171,479.685,461.718,1.356,0.904,-13282217,422,"Tail After 422"
"3899",365,369,"Tail After",172,478.329,461.04,1.516,1.011,-12832421,422,"Tail After 422"
"3900",366,370,"Tail After",173,479.685,456.633,4.611,3.074,-11239563,422,"Tail After 422"
"3901",367,371,"Tail After",174,481.041,457.989,1.918,1.278,-14336683,422,"Tail After 422"
"3902",368,372,"Tail After",175,481.719,456.633,1.516,1.011,-11106694,422,"Tail After 422"
"3903",369,373,"Tail After",176,479.685,457.989,2.445,1.63,-12246705,422,"Tail After 422"
"3904",370,374,"Tail After",177,479.685,459.345,1.356,0.904,-9945265,422,"Tail After 422"
"3905",371,375,"Tail After",178,480.363,459.345,0.678,0.452,-9859200,422,"Tail After 422"
"3906",372,376,"Tail After",179,481.719,457.989,1.918,1.278,-11372952,422,"Tail After 422"
"3907",373,377,"Tail After",180,481.041,457.989,0.678,0.452,-12035490,422,"Tail After 422"
"3908",374,378,"Tail After",181,481.041,455.277,2.712,1.808,-9285551,422,"Tail After 422"
"3909",375,379,"Tail After",182,481.041,459.345,4.068,2.712,-13484994,422,"Tail After 422"
"3910",376,380,"Tail After",183,483.753,454.599,5.466,3.644,-8745842,422,"Tail After 422"
"3911",377,381,"Tail After",184,481.719,453.243,2.445,1.63,-8548980,422,"Tail After 422"
"3912",378,382,"Tail After",185,486.126,456.633,5.56,3.707,-13222066,422,"Tail After 422"
"3913",379,383,"Tail After",186,484.431,455.277,2.171,1.447,-11054254,422,"Tail After 422"
"3914",380,384,"Tail After",187,483.075,455.277,1.356,0.904,-7371949,422,"Tail After 422"
"3915",381,385,"Tail After",188,483.753,455.955,0.959,0.639,-11378088,422,"Tail After 422"
"3916",382,386,"Tail After",189,481.041,457.311,3.032,2.021,-10651283,422,"Tail After 422"
"3917",383,387,"Tail After",190,481.719,455.955,1.516,1.011,-11503999,422,"Tail After 422"
"3918",384,388,"Tail After",191,483.075,455.277,1.516,1.011,-12038303,422,"Tail After 422"
"3919",385,389,"Tail After",192,484.431,455.277,1.356,0.904,-10260899,422,"Tail After 422"
"3920",386,390,"Tail After",193,482.397,455.955,2.144,1.429,-9814469,422,"Tail After 422"
"3921",387,391,"Tail After",194,483.753,456.633,1.516,1.011,-9943466,422,"Tail After 422"
"3922",388,392,"Tail After",195,483.075,455.955,0.959,0.639,-10658205,422,"Tail After 422"
"3923",389,393,"Tail After",196,483.075,455.277,0.678,0.452,-11580847,422,"Tail After 422"
"3924",390,394,"Tail After",197,482.397,456.633,1.516,1.011,-11584430,422,"Tail After 422"
