"","X.1","ID","Track","Slice","X","Y","Distance","Velocity","PixelValue","TrackNumber","Concatenated"
"2689",287,290,"Head After",170,595.284,111.87,1.516,1.011,-10726780,411,"Head After 411"
"2690",288,291,"Head After",171,595.284,113.226,1.356,0.904,-12161701,411,"Head After 411"
"2691",289,292,"Head After",172,594.606,113.226,0.678,0.452,-11834532,411,"Head After 411"
"2692",290,293,"Head After",173,593.25,114.921,2.171,1.447,-11506325,411,"Head After 411"
"2693",291,294,"Head After",174,593.25,114.921,0,0,-10587033,411,"Head After 411"
"2694",292,295,"Head After",175,593.25,113.226,1.695,1.13,-12364204,411,"Head After 411"
"2695",293,296,"Head After",176,596.301,111.87,3.339,2.226,-11842214,411,"Head After 411"
"2696",294,297,"Head After",177,598.335,111.87,2.034,1.356,-10914707,411,"Head After 411"
"2697",295,298,"Head After",178,597.657,112.548,0.959,0.639,-13084839,411,"Head After 411"
"2698",296,299,"Head After",179,596.301,113.904,1.918,1.278,-12428706,411,"Head After 411"
"2699",297,300,"Head After",180,595.284,113.904,1.017,0.678,-12228257,411,"Head After 411"
"2700",298,301,"Head After",181,596.979,113.226,1.826,1.217,-10058632,411,"Head After 411"
"2701",299,302,"Head After",182,595.284,111.87,2.171,1.447,-11249564,411,"Head After 411"
"2702",300,303,"Head After",183,593.25,111.192,2.144,1.429,-9730181,411,"Head After 411"
"2703",301,304,"Head After",184,591.894,111.192,1.356,0.904,-9528701,411,"Head After 411"
"2704",302,305,"Head After",185,592.572,111.87,0.959,0.639,-9929364,411,"Head After 411"
"2705",303,306,"Head After",186,591.894,110.514,1.516,1.011,-10776755,411,"Head After 411"
"2706",304,307,"Head After",187,594.606,109.836,2.795,1.864,-10196158,411,"Head After 411"
"2707",305,308,"Head After",188,597.657,108.48,3.339,2.226,-9803710,411,"Head After 411"
"2708",306,309,"Head After",189,599.013,109.158,1.516,1.011,-9733006,411,"Head After 411"
"2709",307,310,"Head After",190,600.369,109.836,1.516,1.011,-9345178,411,"Head After 411"
"2710",308,311,"Head After",191,601.047,109.158,0.959,0.639,-10131343,411,"Head After 411"
"2711",309,312,"Head After",192,601.725,110.514,1.516,1.011,-11440535,411,"Head After 411"
"2712",310,313,"Head After",193,600.369,110.514,1.356,0.904,-11248797,411,"Head After 411"
"2713",311,314,"Head After",194,597.657,113.226,3.835,2.557,-10390418,411,"Head After 411"
"2714",312,315,"Head After",195,598.335,113.226,0.678,0.452,-9734285,411,"Head After 411"
"2715",313,316,"Head After",196,601.725,111.87,3.651,2.434,-9933717,411,"Head After 411"
"2716",314,317,"Head After",197,599.691,111.87,2.034,1.356,-11049123,411,"Head After 411"
"2717",315,318,"Head After",198,600.369,111.192,0.959,0.639,-11967145,411,"Head After 411"
"2718",316,319,"Head After",199,601.725,111.192,1.356,0.904,-9075587,411,"Head After 411"
"2719",317,320,"Head After",200,601.725,109.836,1.356,0.904,-11050404,411,"Head After 411"
"2720",318,321,"Head After",201,604.098,109.158,2.468,1.645,-10720677,411,"Head After 411"
"2721",319,322,"Head After",202,602.403,111.192,2.648,1.765,-9603207,411,"Head After 411"
"2722",320,323,"Head After",203,602.403,111.192,0,0,-10454419,411,"Head After 411"
"2723",321,324,"Head After",204,601.047,110.514,1.516,1.011,-10395536,411,"Head After 411"
"2724",322,325,"Head After",205,601.047,111.87,1.356,0.904,-9997965,411,"Head After 411"
"2725",323,326,"Head After",206,602.403,110.514,1.918,1.278,-8555627,411,"Head After 411"
"2726",324,327,"Head After",207,604.098,111.87,2.171,1.447,-9536128,411,"Head After 411"
"2727",325,328,"Head After",208,605.454,111.192,1.516,1.011,-9930367,411,"Head After 411"
"2728",326,329,"Head After",209,602.403,109.836,3.339,2.226,-11769767,411,"Head After 411"
"2729",327,330,"Head After",210,607.488,111.87,5.477,3.651,-9603210,411,"Head After 411"
"2730",328,331,"Head After",211,606.132,114.921,3.339,2.226,-10126992,411,"Head After 411"
"2731",329,332,"Head After",212,604.776,116.277,1.918,1.278,-9864072,411,"Head After 411"
"2732",330,333,"Head After",213,601.725,116.277,3.051,2.034,-10586003,411,"Head After 411"
"2733",331,334,"Head After",214,602.403,114.921,1.516,1.011,-8879998,411,"Head After 411"
"2734",332,335,"Head After",215,603.42,115.599,1.222,0.815,-8552813,411,"Head After 411"
"2735",333,336,"Head After",216,600.369,117.633,3.667,2.445,-9800329,411,"Head After 411"
"2736",334,337,"Head After",217,601.047,116.277,1.516,1.011,-9535887,411,"Head After 411"
"2737",335,338,"Head After",218,604.776,117.633,3.968,2.645,-10190208,411,"Head After 411"
"2738",336,339,"Head After",219,590.538,112.548,15.119,10.079,-11763383,411,"Head After 411"
"2739",337,340,"Head After",220,589.86,109.158,3.457,2.305,-14338773,411,"Head After 411"
"2740",338,341,"Head After",221,588.504,103.395,5.92,3.947,-11044270,411,"Head After 411"
"2741",339,342,"Head After",222,589.86,100.683,3.032,2.021,-14139863,411,"Head After 411"
"2742",340,343,"Head After",223,592.572,103.395,3.835,2.557,-10860984,411,"Head After 411"
"2743",341,344,"Head After",224,593.25,106.107,2.795,1.864,-10660499,411,"Head After 411"
"2744",342,345,"Head After",225,594.606,105.429,1.516,1.011,-9269158,411,"Head After 411"
"2745",343,346,"Head After",226,600.369,108.48,6.521,4.347,-8753540,411,"Head After 411"
"2746",344,347,"Head After",227,597.657,109.836,3.032,2.021,-10781850,411,"Head After 411"
"2747",345,348,"Head After",228,599.691,108.48,2.445,1.63,-11834281,411,"Head After 411"
"2748",346,349,"Head After",229,599.013,114.921,6.477,4.318,-12494516,411,"Head After 411"
"2749",347,350,"Head After",230,589.182,111.192,10.514,7.01,-15587804,411,"Head After 411"
"2750",348,351,"Head After",231,586.809,106.107,5.611,3.741,-11450793,411,"Head After 411"
"2751",349,352,"Head After",232,591.216,107.802,4.722,3.148,-12624012,411,"Head After 411"
"2752",350,353,"Head After",233,593.25,108.48,2.144,1.429,-11900110,411,"Head After 411"
"2753",351,354,"Head After",234,599.013,109.158,5.803,3.868,-10651034,411,"Head After 411"
"2754",352,355,"Head After",235,601.047,109.158,2.034,1.356,-10589845,411,"Head After 411"
"2755",353,356,"Head After",236,602.403,112.548,3.651,2.434,-10063248,411,"Head After 411"
"2756",354,357,"Head After",237,606.132,113.226,3.79,2.527,-10124939,411,"Head After 411"
"2757",355,358,"Head After",238,608.166,115.599,3.125,2.084,-9731697,411,"Head After 411"
"2758",356,359,"Head After",239,606.81,115.599,1.356,0.904,-9404021,411,"Head After 411"
"2759",357,360,"Head After",240,604.098,110.514,5.763,3.842,-11374991,411,"Head After 411"
"2760",358,362,"Tail After",122,593.928,75.597,2.468,1.645,-3295629,411,"Tail After 411"
"2761",359,363,"Tail After",123,593.928,74.241,1.356,0.904,-12963804,411,"Tail After 411"
"2762",360,364,"Tail After",124,592.572,72.207,2.445,1.63,-13680333,411,"Tail After 411"
"2763",361,365,"Tail After",125,592.572,73.563,1.356,0.904,-8423600,411,"Tail After 411"
"2764",362,366,"Tail After",126,593.25,74.241,0.959,0.639,-9874128,411,"Tail After 411"
"2765",363,367,"Tail After",127,593.25,74.241,0,0,-3752893,411,"Tail After 411"
"2766",364,368,"Tail After",128,595.284,74.241,2.034,1.356,-8618120,411,"Tail After 411"
"2767",365,369,"Tail After",129,596.301,74.919,1.222,0.815,-10450064,411,"Tail After 411"
"2768",366,370,"Tail After",130,595.284,74.919,1.017,0.678,-14593457,411,"Tail After 411"
"2769",367,371,"Tail After",131,594.606,74.241,0.959,0.639,-11249279,411,"Tail After 411"
"2770",368,372,"Tail After",132,594.606,73.563,0.678,0.452,-13548729,411,"Tail After 411"
"2771",369,373,"Tail After",133,594.606,72.207,1.356,0.904,-5065338,411,"Tail After 411"
"2772",370,374,"Tail After",134,596.301,73.563,2.171,1.447,-13081264,411,"Tail After 411"
"2773",371,375,"Tail After",135,595.284,72.885,1.222,0.815,-14605008,411,"Tail After 411"
"2774",372,376,"Tail After",136,595.284,73.563,0.678,0.452,-7770258,411,"Tail After 411"
"2775",373,377,"Tail After",137,596.301,73.563,1.017,0.678,-12162214,411,"Tail After 411"
"2776",374,378,"Tail After",138,596.301,73.563,0,0,-11967682,411,"Tail After 411"
"2777",375,379,"Tail After",139,594.606,72.885,1.826,1.217,-11775130,411,"Tail After 411"
"2778",376,380,"Tail After",140,595.284,73.563,0.959,0.639,-10192275,411,"Tail After 411"
"2779",377,381,"Tail After",141,595.284,72.885,0.678,0.452,-10184054,411,"Tail After 411"
"2780",378,382,"Tail After",142,594.606,72.207,0.959,0.639,-8218744,411,"Tail After 411"
"2781",379,383,"Tail After",143,595.284,71.529,0.959,0.639,-7032930,411,"Tail After 411"
"2782",380,384,"Tail After",144,596.301,72.885,1.695,1.13,-13749960,411,"Tail After 411"
"2783",381,385,"Tail After",145,597.657,72.885,1.356,0.904,-11850693,411,"Tail After 411"
"2784",382,386,"Tail After",146,595.284,72.207,2.468,1.645,-10925513,411,"Tail After 411"
"2785",383,387,"Tail After",147,595.284,72.207,0,0,-10600623,411,"Tail After 411"
"2786",384,388,"Tail After",148,595.284,72.207,0,0,-9411506,411,"Tail After 411"
"2787",385,389,"Tail After",149,595.284,71.529,0.678,0.452,-12699312,411,"Tail After 411"
"2788",386,390,"Tail After",150,594.606,71.529,0.678,0.452,-11972546,411,"Tail After 411"
"2789",387,391,"Tail After",151,594.606,71.529,0,0,-7960713,411,"Tail After 411"
"2790",388,392,"Tail After",152,593.928,72.207,0.959,0.639,-10064018,411,"Tail After 411"
"2791",389,393,"Tail After",153,593.25,72.207,0.678,0.452,-11310745,411,"Tail After 411"
"2792",390,394,"Tail After",154,593.928,72.207,0.678,0.452,-14598863,411,"Tail After 411"
"2793",391,395,"Tail After",155,593.928,71.529,0.678,0.452,-13946575,411,"Tail After 411"
"2794",392,396,"Tail After",156,592.572,71.529,1.356,0.904,-11043474,411,"Tail After 411"
"2795",393,397,"Tail After",157,593.25,72.207,0.959,0.639,-13148596,411,"Tail After 411"
"2796",394,398,"Tail After",158,593.25,72.207,0,0,-13208984,411,"Tail After 411"
"2797",395,399,"Tail After",159,593.25,72.885,0.678,0.452,-12155793,411,"Tail After 411"
"2798",396,400,"Tail After",160,592.572,71.529,1.516,1.011,-10976660,411,"Tail After 411"
"2799",397,401,"Tail After",161,592.572,72.885,1.356,0.904,-10783119,411,"Tail After 411"
"2800",398,402,"Tail After",162,591.894,72.885,0.678,0.452,-10850715,411,"Tail After 411"
"2801",399,403,"Tail After",163,591.216,72.885,0.678,0.452,-7499641,411,"Tail After 411"
"2802",400,404,"Tail After",164,591.216,72.885,0,0,-12233390,411,"Tail After 411"
"2803",401,405,"Tail After",165,591.894,72.885,0.678,0.452,-9412984,411,"Tail After 411"
"2804",402,406,"Tail After",166,592.572,72.885,0.678,0.452,-8223376,411,"Tail After 411"
"2805",403,407,"Tail After",167,593.25,72.885,0.678,0.452,-13224884,411,"Tail After 411"
"2806",404,408,"Tail After",168,596.979,72.885,3.729,2.486,-13818823,411,"Tail After 411"
"2807",405,409,"Tail After",169,595.284,73.563,1.826,1.217,-13622986,411,"Tail After 411"
"2808",406,410,"Tail After",170,594.606,72.885,0.959,0.639,-11377327,411,"Tail After 411"
"2809",407,411,"Tail After",171,594.606,72.207,0.678,0.452,-9532286,411,"Tail After 411"
"2810",408,412,"Tail After",172,594.606,73.563,1.356,0.904,-12626616,411,"Tail After 411"
"2811",409,413,"Tail After",173,596.979,74.241,2.468,1.645,-13749699,411,"Tail After 411"
"2812",410,414,"Tail After",174,594.606,73.563,2.468,1.645,-14664106,411,"Tail After 411"
"2813",411,415,"Tail After",175,594.606,73.563,0,0,-14534084,411,"Tail After 411"
"2814",412,416,"Tail After",176,594.606,74.241,0.678,0.452,-12756623,411,"Tail After 411"
"2815",413,417,"Tail After",177,594.606,74.241,0,0,-11378314,411,"Tail After 411"
"2816",414,418,"Tail After",178,594.606,74.241,0,0,-12560309,411,"Tail After 411"
"2817",415,419,"Tail After",179,593.928,73.563,0.959,0.639,-10719371,411,"Tail After 411"
"2818",416,420,"Tail After",180,596.979,73.563,3.051,2.034,-11706509,411,"Tail After 411"
"2819",417,421,"Tail After",181,594.606,73.563,2.373,1.582,-13604245,411,"Tail After 411"
"2820",418,422,"Tail After",182,594.606,74.241,0.678,0.452,-12881036,411,"Tail After 411"
"2821",419,423,"Tail After",183,595.284,74.919,0.959,0.639,-14867655,411,"Tail After 411"
"2822",420,424,"Tail After",184,594.606,74.919,0.678,0.452,-16245725,411,"Tail After 411"
"2823",421,425,"Tail After",185,595.284,73.563,1.516,1.011,-13406387,411,"Tail After 411"
"2824",422,426,"Tail After",186,595.284,74.241,0.678,0.452,-11252396,411,"Tail After 411"
"2825",423,427,"Tail After",187,594.606,74.919,0.959,0.639,-14205637,411,"Tail After 411"
"2826",424,428,"Tail After",188,593.928,74.241,0.959,0.639,-13156019,411,"Tail After 411"
"2827",425,429,"Tail After",189,593.928,74.241,0,0,-12557724,411,"Tail After 411"
"2828",426,430,"Tail After",190,594.606,74.919,0.959,0.639,-10522753,411,"Tail After 411"
"2829",427,431,"Tail After",191,594.606,74.919,0,0,-12298402,411,"Tail After 411"
"2830",428,432,"Tail After",192,594.606,74.919,0,0,-15516081,411,"Tail After 411"
"2831",429,433,"Tail After",193,594.606,72.885,2.034,1.356,-13871293,411,"Tail After 411"
"2832",430,434,"Tail After",194,594.606,72.885,0,0,-11765641,411,"Tail After 411"
"2833",431,435,"Tail After",195,594.606,72.885,0,0,-11636114,411,"Tail After 411"
"2834",432,436,"Tail After",196,594.606,72.885,0,0,-10930819,411,"Tail After 411"
"2835",433,437,"Tail After",197,594.606,72.885,0,0,-16182735,411,"Tail After 411"
"2836",434,438,"Tail After",198,593.928,71.529,1.516,1.011,-13879729,411,"Tail After 411"
"2837",435,439,"Tail After",199,593.25,72.207,0.959,0.639,-12177064,411,"Tail After 411"
"2838",436,440,"Tail After",200,593.25,72.207,0,0,-10395788,411,"Tail After 411"
"2839",437,441,"Tail After",201,593.25,72.207,0,0,-7717770,411,"Tail After 411"
"2840",438,442,"Tail After",202,593.928,72.207,0.678,0.452,-11574680,411,"Tail After 411"
"2841",439,443,"Tail After",203,593.928,71.529,0.678,0.452,-12836291,411,"Tail After 411"
"2842",440,444,"Tail After",204,593.928,71.529,0,0,-13031316,411,"Tail After 411"
"2843",441,445,"Tail After",205,593.928,71.529,0,0,-10646907,411,"Tail After 411"
"2844",442,446,"Tail After",206,595.284,69.834,2.171,1.447,-2437426,411,"Tail After 411"
"2845",443,447,"Tail After",207,595.284,71.529,1.695,1.13,-12707507,411,"Tail After 411"
"2846",444,448,"Tail After",208,595.284,71.529,0,0,-14215103,411,"Tail After 411"
"2847",445,449,"Tail After",209,597.657,71.529,2.373,1.582,-9921656,411,"Tail After 411"
"2848",446,450,"Tail After",210,596.979,71.529,0.678,0.452,-7764589,411,"Tail After 411"
"2849",447,451,"Tail After",211,596.979,70.851,0.678,0.452,-9079712,411,"Tail After 411"
"2850",448,452,"Tail After",212,596.979,70.851,0,0,-9534093,411,"Tail After 411"
"2851",449,453,"Tail After",213,596.979,70.851,0,0,-6057320,411,"Tail After 411"
"2852",450,454,"Tail After",214,594.606,69.834,2.582,1.721,-12681102,411,"Tail After 411"
"2853",451,455,"Tail After",215,596.979,69.156,2.468,1.645,-338755,411,"Tail After 411"
"2854",452,456,"Tail After",216,597.657,68.478,0.959,0.639,-6457960,411,"Tail After 411"
"2855",453,457,"Tail After",217,596.979,68.478,0.678,0.452,-7495001,411,"Tail After 411"
"2856",454,458,"Tail After",218,596.979,67.8,0.678,0.452,-10076083,411,"Tail After 411"
"2857",455,459,"Tail After",219,597.657,69.156,1.516,1.011,-5540017,411,"Tail After 411"
"2858",456,460,"Tail After",220,598.335,68.478,0.959,0.639,-8091225,411,"Tail After 411"
"2859",457,461,"Tail After",221,597.657,68.478,0.678,0.452,-9031308,411,"Tail After 411"
"2860",458,462,"Tail After",222,598.335,69.156,0.959,0.639,-6850999,411,"Tail After 411"
"2861",459,463,"Tail After",223,597.657,67.122,2.144,1.429,-13473452,411,"Tail After 411"
"2862",460,464,"Tail After",224,597.657,67.8,0.678,0.452,-10395285,411,"Tail After 411"
"2863",461,465,"Tail After",225,600.369,69.156,3.032,2.021,-9283457,411,"Tail After 411"
"2864",462,466,"Tail After",226,599.013,69.156,1.356,0.904,-11589539,411,"Tail After 411"
"2865",463,467,"Tail After",227,599.013,68.478,0.678,0.452,-10473097,411,"Tail After 411"
"2866",464,468,"Tail After",228,599.013,68.478,0,0,-8558956,411,"Tail After 411"
"2867",465,469,"Tail After",229,599.013,68.478,0,0,-9475974,411,"Tail After 411"
"2868",466,470,"Tail After",230,598.335,68.478,0.678,0.452,-13676975,411,"Tail After 411"
"2869",467,471,"Tail After",231,597.657,68.478,0.678,0.452,-7646597,411,"Tail After 411"
"2870",468,472,"Tail After",232,597.657,67.122,1.356,0.904,-9478819,411,"Tail After 411"
"2871",469,473,"Tail After",233,597.657,67.8,0.678,0.452,-9876659,411,"Tail After 411"
"2872",470,474,"Tail After",234,598.335,68.478,0.959,0.639,-8491948,411,"Tail After 411"
"2873",471,475,"Tail After",235,598.335,68.478,0,0,-8027273,411,"Tail After 411"
"2874",472,476,"Tail After",236,598.335,69.156,0.678,0.452,-10649215,411,"Tail After 411"
"2875",473,477,"Tail After",237,599.013,67.8,1.516,1.011,-464697,411,"Tail After 411"
"2876",474,478,"Tail After",238,598.335,68.478,0.959,0.639,-10647208,411,"Tail After 411"
"2877",475,479,"Tail After",239,598.335,68.478,0,0,-11835306,411,"Tail After 411"
"2878",476,480,"Tail After",240,598.335,68.478,0,0,-11380375,411,"Tail After 411"
