"","X.1","ID","Track","Slice","X","Y","Distance","Velocity","PixelValue","TrackNumber"
"3426",548,552,"Tail After",222,739.698,210.18,0.678,0.452,-12364672,421
"3427",549,553,"Tail After",223,739.02,210.858,0.959,0.639,-11373424,421
"3428",550,554,"Tail After",224,739.698,211.536,0.959,0.639,-13147791,421
"3429",551,555,"Tail After",225,740.376,210.858,0.959,0.639,-15524017,421
"3430",552,556,"Tail After",226,740.376,211.536,0.678,0.452,-14205334,421
"3431",553,557,"Tail After",227,740.376,211.536,0,0,-12825224,421
"3432",554,558,"Tail After",228,740.376,211.536,0,0,-14863276,421
"3433",555,559,"Tail After",229,740.376,211.536,0,0,-14860456,421
"3434",556,560,"Tail After",230,739.02,211.536,1.356,0.904,-15262409,421
"3435",557,561,"Tail After",231,740.376,211.536,1.356,0.904,-11768699,421
"3436",558,562,"Tail After",232,740.376,211.536,0,0,-13545114,421
"3437",559,563,"Tail After",233,740.376,211.536,0,0,-15191982,421
"3438",560,564,"Tail After",234,740.376,211.536,0,0,-14463653,421
"3439",561,565,"Tail After",235,740.376,211.536,0,0,-13613477,421
"3440",562,566,"Tail After",236,739.698,210.18,1.516,1.011,-9867383,421
"3441",563,567,"Tail After",237,741.054,210.858,1.516,1.011,-10781305,421
"3442",564,568,"Tail After",238,739.698,212.214,1.918,1.278,-11115642,421
"3443",565,569,"Tail After",239,740.376,212.214,0.678,0.452,-14733234,421
"3444",566,570,"Tail After",240,740.376,211.536,0.678,0.452,-14927017,421
"3445",567,571,"Tail After",241,739.698,211.536,0.678,0.452,-11044976,421
"3446",568,572,"Tail After",242,740.376,211.536,0.678,0.452,-15919048,421
"3447",569,573,"Tail After",243,740.376,210.858,0.678,0.452,-13145726,421
"3448",570,574,"Tail After",244,739.698,210.858,0.678,0.452,-13214591,421
"3449",571,575,"Tail After",245,739.698,211.536,0.678,0.452,-14670787,421
"3450",572,576,"Tail After",246,740.376,212.214,0.959,0.639,-10252639,421
"3451",573,577,"Tail After",247,741.054,212.214,0.678,0.452,-9662555,421
"3452",574,578,"Tail After",248,741.054,212.214,0,0,-11969928,421
"3453",575,579,"Tail After",249,741.054,211.536,0.678,0.452,-15395525,421
"3454",576,580,"Tail After",250,741.054,210.18,1.356,0.904,-11908233,421
"3455",577,581,"Tail After",251,741.054,211.536,1.356,0.904,-15127761,421
"3456",578,582,"Tail After",252,739.02,210.858,2.144,1.429,-12953755,421
"3457",579,583,"Tail After",253,739.02,210.18,0.678,0.452,-11965541,421
"3458",580,584,"Tail After",254,739.698,210.858,0.959,0.639,-14532005,421
"3459",581,585,"Tail After",255,739.02,210.18,0.959,0.639,-9604464,421
"3460",582,586,"Tail After",256,740.376,209.502,1.516,1.011,-14869432,421
"3461",583,587,"Tail After",257,739.698,210.18,0.959,0.639,-9867626,421
"3462",584,588,"Tail After",258,740.376,210.858,0.959,0.639,-14540467,421
"3463",585,589,"Tail After",259,740.376,211.536,0.678,0.452,-14796970,421
"3464",586,590,"Tail After",260,740.376,211.536,0,0,-14929087,421
"3465",587,591,"Tail After",261,739.698,210.858,0.959,0.639,-15189408,421
"3466",588,592,"Tail After",262,739.02,210.858,0.678,0.452,-11381378,421
"3467",589,593,"Tail After",263,739.698,212.214,1.516,1.011,-13346965,421
"3468",590,594,"Tail After",264,739.02,211.536,0.959,0.639,-13357488,421
"3469",591,595,"Tail After",265,740.376,211.536,1.356,0.904,-11040875,421
"3470",592,596,"Tail After",266,739.698,211.536,0.678,0.452,-12224389,421
"3471",593,597,"Tail After",267,740.376,210.18,1.516,1.011,-9071697,421
"3472",594,598,"Tail After",268,741.054,210.858,0.959,0.639,-14147264,421
"3473",595,599,"Tail After",269,741.054,209.502,1.356,0.904,-10654607,421
"3474",596,600,"Tail After",270,743.427,210.18,2.468,1.645,-13817271,421
"3475",597,601,"Tail After",271,743.427,209.502,0.678,0.452,-14867117,421
"3476",598,602,"Tail After",272,742.41,212.892,3.539,2.36,-12220263,421
"3477",599,603,"Tail After",273,743.427,213.909,1.438,0.959,-14475706,421
"3478",600,604,"Tail After",274,743.427,211.536,2.373,1.582,-12632731,421
"3479",601,605,"Tail After",275,744.105,214.587,3.125,2.084,-12558450,421
"3480",602,606,"Tail After",276,744.105,215.265,0.678,0.452,-11249528,421
"3481",603,607,"Tail After",277,743.427,215.265,0.678,0.452,-8489816,421
"3482",604,608,"Tail After",278,744.783,215.943,1.516,1.011,-11252613,421
"3483",605,609,"Tail After",279,744.783,215.943,0,0,-10594432,421
"3484",606,610,"Tail After",280,744.783,216.621,0.678,0.452,-8751715,421
"3485",607,611,"Tail After",281,744.105,215.943,0.959,0.639,-12702869,421
"3486",608,612,"Tail After",282,743.427,217.299,1.516,1.011,-8812636,421
"3487",609,613,"Tail After",283,744.105,217.977,0.959,0.639,-10120563,421
"3488",610,614,"Tail After",284,744.783,217.299,0.959,0.639,-11713916,421
"3489",611,615,"Tail After",285,744.105,216.621,0.959,0.639,-9149552,421
"3490",612,616,"Tail After",286,743.427,216.621,0.678,0.452,-7047247,421
"3491",613,617,"Tail After",287,743.427,217.977,1.356,0.904,-13020320,421
"3492",614,618,"Tail After",288,744.105,215.943,2.144,1.429,-13620900,421
"3493",615,619,"Tail After",289,746.139,215.265,2.144,1.429,-15186346,421
"3494",616,620,"Tail After",290,745.461,216.621,1.516,1.011,-13550217,421
"3495",617,621,"Tail After",291,744.105,214.587,2.445,1.63,-11179870,421
"3496",618,622,"Tail After",292,744.105,215.265,0.678,0.452,-12173202,421
"3497",619,623,"Tail After",293,743.427,216.621,1.516,1.011,-9732465,421
"3498",620,624,"Tail After",294,743.427,217.977,1.356,0.904,-13613485,421
"3499",621,625,"Tail After",295,743.427,217.299,0.678,0.452,-13279394,421
"3500",622,626,"Tail After",296,743.427,217.299,0,0,-9469557,421
"3501",623,627,"Tail After",297,744.105,216.621,0.959,0.639,-12429701,421
"3502",624,628,"Tail After",298,743.427,217.977,1.516,1.011,-11571849,421
"3503",625,629,"Tail After",299,744.105,217.299,0.959,0.639,-13948841,421
"3504",626,630,"Tail After",300,743.427,215.943,1.516,1.011,-14802863,421
"3505",627,631,"Tail After",301,743.427,215.943,0,0,-10923895,421
"3506",628,632,"Tail After",302,744.105,217.977,2.144,1.429,-10527609,421
"3507",629,633,"Tail After",303,744.783,217.299,0.959,0.639,-10988661,421
"3508",630,634,"Tail After",304,744.105,215.943,1.516,1.011,-11116926,421
"3509",631,635,"Tail After",305,743.427,217.299,1.516,1.011,-10462843,421
"3510",632,636,"Tail After",306,744.105,217.977,0.959,0.639,-14278326,421
"3511",633,637,"Tail After",307,742.41,216.621,2.171,1.447,-11975045,421
"3512",634,638,"Tail After",308,744.105,217.299,1.826,1.217,-13750688,421
"3513",635,639,"Tail After",309,742.41,215.943,2.171,1.447,-10260072,421
"3514",636,640,"Tail After",310,740.376,215.265,2.144,1.429,-13351817,421
"3515",637,641,"Tail After",311,741.054,215.265,0.678,0.452,-11895936,421
"3516",638,642,"Tail After",312,740.376,214.587,0.959,0.639,-12498301,421
"3517",639,643,"Tail After",313,741.054,215.265,0.959,0.639,-13675918,421
"3518",640,644,"Tail After",314,740.376,213.909,1.516,1.011,-14802622,421
"3519",641,645,"Tail After",315,739.698,215.265,1.516,1.011,-12368780,421
"3520",642,646,"Tail After",316,739.698,214.587,0.678,0.452,-13279371,421
"3521",643,647,"Tail After",317,739.698,215.943,1.356,0.904,-12491143,421
"3522",644,648,"Tail After",318,738.342,215.943,1.356,0.904,-12765591,421
"3523",645,649,"Tail After",319,739.02,215.943,0.678,0.452,-11913102,421
"3524",646,650,"Tail After",320,739.02,215.943,0,0,-11644810,421
"3525",647,651,"Tail After",321,741.054,217.299,2.445,1.63,-13542820,421
"3526",648,652,"Tail After",322,741.054,217.299,0,0,-14992057,421
"3527",649,653,"Tail After",323,741.732,217.299,0.678,0.452,-12823969,421
"3528",650,654,"Tail After",324,741.732,216.621,0.678,0.452,-12751256,421
"3529",651,655,"Tail After",325,741.732,216.621,0,0,-14257562,421
"3530",652,656,"Tail After",326,741.732,216.621,0,0,-12353665,421
"3531",653,657,"Tail After",327,741.732,215.943,0.678,0.452,-12424309,421
"3532",654,658,"Tail After",328,742.41,215.943,0.678,0.452,-13882801,421
"3533",655,659,"Tail After",329,743.427,217.299,1.695,1.13,-10784126,421
"3534",656,660,"Tail After",330,744.105,217.977,0.959,0.639,-12293523,421
"3827",293,297,"Tail After",100,482.397,191.874,3.032,2.021,-11706014,422
"3828",294,298,"Tail After",101,482.397,193.23,1.356,0.904,-9667688,422
"3829",295,299,"Tail After",102,483.075,190.857,2.468,1.645,-13817034,422
"3830",296,300,"Tail After",103,482.397,190.179,0.959,0.639,-13548482,422
"3831",297,301,"Tail After",104,481.719,193.908,3.79,2.527,-13290690,422
"3832",298,302,"Tail After",105,481.719,192.552,1.356,0.904,-14199204,422
"3833",299,303,"Tail After",106,479.685,192.552,2.034,1.356,-11121589,422
"3834",300,304,"Tail After",107,481.719,192.552,2.034,1.356,-14535878,422
"3835",301,305,"Tail After",108,481.719,190.857,1.695,1.13,-12898226,422
"3836",302,306,"Tail After",109,481.041,191.874,1.222,0.815,-14010527,422
"3837",303,307,"Tail After",110,480.363,190.857,1.222,0.815,-12304557,422
"3838",304,308,"Tail After",111,480.363,190.857,0,0,-13356975,422
"3839",305,309,"Tail After",112,480.363,190.857,0,0,-13951163,422
"3840",306,310,"Tail After",113,481.041,190.857,0.678,0.452,-13942190,422
"3841",307,311,"Tail After",114,480.363,190.857,0.678,0.452,-8174746,422
"3842",308,312,"Tail After",115,480.363,190.179,0.678,0.452,-14210250,422
"3843",309,313,"Tail After",116,479.685,191.874,1.826,1.217,-12374449,422
"3844",310,314,"Tail After",117,479.007,191.874,0.678,0.452,-7046810,422
"3845",311,315,"Tail After",118,476.634,192.552,2.468,1.645,-10657912,422
"3846",312,316,"Tail After",119,478.329,191.874,1.826,1.217,-13668246,422
"3847",313,317,"Tail After",120,479.685,192.552,1.516,1.011,-12172217,422
"3848",314,318,"Tail After",121,479.007,191.874,0.959,0.639,-14200758,422
"3849",315,319,"Tail After",122,477.312,193.908,2.648,1.765,-13408916,422
"3850",316,320,"Tail After",123,479.685,193.23,2.468,1.645,-14996677,422
"3851",317,321,"Tail After",124,479.007,193.23,0.678,0.452,-12704202,422
"3852",318,322,"Tail After",125,479.007,192.552,0.678,0.452,-12239027,422
"3853",319,323,"Tail After",126,476.634,193.908,2.733,1.822,-13225134,422
"3854",320,324,"Tail After",127,477.312,193.23,0.959,0.639,-14261913,422
"3855",321,325,"Tail After",128,483.075,195.264,6.111,4.074,-9999005,422
"3856",322,326,"Tail After",129,478.329,196.62,4.936,3.291,-11309465,422
"3857",323,327,"Tail After",130,484.431,196.62,6.102,4.068,-11055543,422
"3858",324,328,"Tail After",131,483.075,195.264,1.918,1.278,-9678502,422
"3859",325,329,"Tail After",132,483.075,196.62,1.356,0.904,-12243130,422
"3860",326,330,"Tail After",133,482.397,195.942,0.959,0.639,-14011843,422
"3861",327,331,"Tail After",134,481.719,195.264,0.959,0.639,-9286818,422
"3862",328,332,"Tail After",135,481.719,194.586,0.678,0.452,-12562079,422
"3863",329,333,"Tail After",136,478.329,193.908,3.457,2.305,-13684891,422
"3864",330,334,"Tail After",137,478.329,193.23,0.678,0.452,-13274759,422
"3865",331,335,"Tail After",138,476.634,193.908,1.826,1.217,-14729396,422
"3866",332,336,"Tail After",139,476.634,195.264,1.356,0.904,-5844534,422
"3867",333,337,"Tail After",140,478.329,193.23,2.648,1.765,-12634777,422
"3868",334,338,"Tail After",141,481.041,191.874,3.032,2.021,-11454138,422
"3869",335,339,"Tail After",142,481.041,191.874,0,0,-8808330,422
"3870",336,340,"Tail After",143,481.719,190.857,1.222,0.815,-9999506,422
"3871",337,341,"Tail After",144,481.719,190.179,0.678,0.452,-10982050,422
"3872",338,342,"Tail After",145,481.041,191.874,1.826,1.217,-13226914,422
"3873",339,343,"Tail After",146,480.363,190.857,1.222,0.815,-14341335,422
"3874",340,344,"Tail After",147,479.685,190.857,0.678,0.452,-11501956,422
"3875",341,345,"Tail After",148,479.685,191.874,1.017,0.678,-10972798,422
"3876",342,346,"Tail After",149,479.007,193.908,2.144,1.429,-10595484,422
"3877",343,347,"Tail After",150,481.719,193.908,2.712,1.808,-11517359,422
"3878",344,348,"Tail After",151,480.363,193.23,1.516,1.011,-12506029,422
"3879",345,349,"Tail After",152,483.075,195.264,3.39,2.26,-14135224,422
"3880",346,350,"Tail After",153,483.753,195.942,0.959,0.639,-13225154,422
"3881",347,351,"Tail After",154,482.397,193.908,2.445,1.63,-13292980,422
"3882",348,352,"Tail After",155,483.075,193.23,0.959,0.639,-11258807,422
"3883",349,353,"Tail After",156,483.075,194.586,1.356,0.904,-11438228,422
"3884",350,354,"Tail After",157,482.397,192.552,2.144,1.429,-10994880,422
"3885",351,355,"Tail After",158,481.719,192.552,0.678,0.452,-11446972,422
"3886",352,356,"Tail After",159,481.041,190.857,1.826,1.217,-12226206,422
"3887",353,357,"Tail After",160,481.719,194.586,3.79,2.527,-10197665,422
"3888",354,358,"Tail After",161,484.431,193.908,2.795,1.864,-13484995,422
"3889",355,359,"Tail After",162,482.397,193.23,2.144,1.429,-12367276,422
"3890",356,360,"Tail After",163,482.397,191.874,1.356,0.904,-10077364,422
"3891",357,361,"Tail After",164,482.397,190.857,1.017,0.678,-7505293,422
"3892",358,362,"Tail After",165,483.075,190.179,0.959,0.639,-9087422,422
"3893",359,363,"Tail After",166,482.397,190.179,0.678,0.452,-11067331,422
"3894",360,364,"Tail After",167,481.719,190.179,0.678,0.452,-9873310,422
"3895",361,365,"Tail After",168,479.007,191.874,3.198,2.132,-13354175,422
"3896",362,366,"Tail After",169,482.397,191.874,3.39,2.26,-12891302,422
"3897",363,367,"Tail After",170,481.041,189.501,2.733,1.822,-11319471,422
"3898",364,368,"Tail After",171,479.685,189.501,1.356,0.904,-13282217,422
"3899",365,369,"Tail After",172,478.329,190.179,1.516,1.011,-12832421,422
"3900",366,370,"Tail After",173,479.685,194.586,4.611,3.074,-11239563,422
"3901",367,371,"Tail After",174,481.041,193.23,1.918,1.278,-14336683,422
"3902",368,372,"Tail After",175,481.719,194.586,1.516,1.011,-11106694,422
"3903",369,373,"Tail After",176,479.685,193.23,2.445,1.63,-12246705,422
"3904",370,374,"Tail After",177,479.685,191.874,1.356,0.904,-9945265,422
"3905",371,375,"Tail After",178,480.363,191.874,0.678,0.452,-9859200,422
"3906",372,376,"Tail After",179,481.719,193.23,1.918,1.278,-11372952,422
"3907",373,377,"Tail After",180,481.041,193.23,0.678,0.452,-12035490,422
"3908",374,378,"Tail After",181,481.041,195.942,2.712,1.808,-9285551,422
"3909",375,379,"Tail After",182,481.041,191.874,4.068,2.712,-13484994,422
"3910",376,380,"Tail After",183,483.753,196.62,5.466,3.644,-8745842,422
"3911",377,381,"Tail After",184,481.719,197.976,2.445,1.63,-8548980,422
"3912",378,382,"Tail After",185,486.126,194.586,5.56,3.707,-13222066,422
"3913",379,383,"Tail After",186,484.431,195.942,2.171,1.447,-11054254,422
"3914",380,384,"Tail After",187,483.075,195.942,1.356,0.904,-7371949,422
"3915",381,385,"Tail After",188,483.753,195.264,0.959,0.639,-11378088,422
"3916",382,386,"Tail After",189,481.041,193.908,3.032,2.021,-10651283,422
"3917",383,387,"Tail After",190,481.719,195.264,1.516,1.011,-11503999,422
"3918",384,388,"Tail After",191,483.075,195.942,1.516,1.011,-12038303,422
"3919",385,389,"Tail After",192,484.431,195.942,1.356,0.904,-10260899,422
"3920",386,390,"Tail After",193,482.397,195.264,2.144,1.429,-9814469,422
"3921",387,391,"Tail After",194,483.753,194.586,1.516,1.011,-9943466,422
"3922",388,392,"Tail After",195,483.075,195.264,0.959,0.639,-10658205,422
"3923",389,393,"Tail After",196,483.075,195.942,0.678,0.452,-11580847,422
"3924",390,394,"Tail After",197,482.397,194.586,1.516,1.011,-11584430,422
"4163",239,243,"Tail After",82,53.223,403.41,1.356,0.904,-2039058,423
"4164",240,244,"Tail After",83,52.545,402.732,0.959,0.639,-8562331,423
"4165",241,245,"Tail After",84,52.545,401.376,1.356,0.904,-6519904,423
"4166",242,246,"Tail After",85,52.545,401.376,0,0,-7846268,423
"4167",243,247,"Tail After",86,52.545,403.41,2.034,1.356,-4948556,423
"4168",244,248,"Tail After",87,51.867,403.41,0.678,0.452,-7428204,423
"4169",245,249,"Tail After",88,51.867,400.02,3.39,2.26,-12759734,423
"4170",246,250,"Tail After",89,50.85,402.054,2.274,1.516,-13077378,423
"4171",247,251,"Tail After",90,51.867,402.054,1.017,0.678,-5599587,423
"4172",248,252,"Tail After",91,50.85,400.698,1.695,1.13,-8557679,423
"4173",249,253,"Tail After",92,49.494,400.02,1.516,1.011,-7764863,423
"4174",250,254,"Tail After",93,50.172,402.054,2.144,1.429,-9601418,423
"4175",251,255,"Tail After",94,53.223,402.054,3.051,2.034,-10281649,423
"4176",252,256,"Tail After",95,55.257,402.054,2.034,1.356,-6656377,423
"4177",253,257,"Tail After",96,54.579,400.02,2.144,1.429,-12562863,423
"4178",254,258,"Tail After",97,54.579,400.02,0,0,-10196612,423
"4179",255,259,"Tail After",98,53.901,404.088,4.124,2.749,-11447669,423
"4180",256,260,"Tail After",99,53.223,405.783,1.826,1.217,-12630429,423
"4181",257,261,"Tail After",100,53.901,405.105,0.959,0.639,-11852233,423
"4182",258,262,"Tail After",101,55.257,401.376,3.968,2.645,-6071688,423
"4183",259,263,"Tail After",102,57.969,397.308,4.889,3.259,-12631230,423
"4184",260,264,"Tail After",103,56.613,402.054,4.936,3.291,-13751743,423
"4185",261,265,"Tail After",104,57.969,402.054,1.356,0.904,-11706230,423
"4186",262,266,"Tail After",105,56.613,401.376,1.516,1.011,-6716848,423
"4187",263,267,"Tail After",106,57.291,399.342,2.144,1.429,-10725525,423
"4188",264,268,"Tail After",107,55.935,397.986,1.918,1.278,-5986412,423
"4189",265,269,"Tail After",108,56.613,392.223,5.803,3.868,-14280403,423
"4190",266,270,"Tail After",109,56.613,397.308,5.085,3.39,-11051936,423
"4191",267,271,"Tail After",110,61.02,391.545,7.255,4.837,-3687782,423
"4192",268,272,"Tail After",111,61.698,390.189,1.516,1.011,-12090519,423
"4193",269,273,"Tail After",112,60.342,395.613,5.591,3.727,-12895942,423
"4194",270,274,"Tail After",113,61.02,395.613,0.678,0.452,-14540479,423
"4195",271,275,"Tail After",114,61.02,394.935,0.678,0.452,-8490871,423
"4196",272,276,"Tail After",115,63.054,392.901,2.877,1.918,-15516082,423
"4197",273,277,"Tail After",116,62.376,393.579,0.959,0.639,-14737345,423
"4198",274,278,"Tail After",117,63.054,394.257,0.959,0.639,-9087638,423
"4199",275,279,"Tail After",118,63.732,393.579,0.959,0.639,-13347230,423
"4200",276,280,"Tail After",119,63.054,392.223,1.516,1.011,-7838055,423
"4201",277,281,"Tail After",120,61.698,387.816,4.611,3.074,-8104854,423
"4202",278,282,"Tail After",121,58.986,392.901,5.763,3.842,-13750479,423
"4203",279,283,"Tail After",122,58.986,390.867,2.034,1.356,-15391425,423
"4204",280,284,"Tail After",123,57.969,389.172,1.977,1.318,-14404820,423
"4205",281,285,"Tail After",124,60.342,391.545,3.356,2.237,-11777200,423
"4206",282,286,"Tail After",125,62.376,392.223,2.144,1.429,-11645084,423
"4207",283,287,"Tail After",126,64.41,391.545,2.144,1.429,-13813449,423
"4208",284,288,"Tail After",127,61.02,389.172,4.138,2.759,-7433860,423
"4209",285,289,"Tail After",128,60.342,391.545,2.468,1.645,-12097439,423
"4210",286,290,"Tail After",129,61.02,393.579,2.144,1.429,-12232609,423
"4211",287,291,"Tail After",130,57.291,393.579,3.729,2.486,-14007958,423
"4212",288,292,"Tail After",131,61.698,393.579,4.407,2.938,-14656933,423
"4213",289,293,"Tail After",132,60.342,394.257,1.516,1.011,-15774625,423
"4214",290,294,"Tail After",133,62.376,395.613,2.445,1.63,-14460056,423
"4215",291,295,"Tail After",134,65.088,394.935,2.795,1.864,-11371669,423
"4216",292,296,"Tail After",135,64.41,396.291,1.516,1.011,-14531491,423
"4217",293,297,"Tail After",136,61.02,397.308,3.539,2.36,-13079193,423
"4218",294,298,"Tail After",137,61.698,395.613,1.826,1.217,-9065305,423
"4219",295,299,"Tail After",138,64.41,400.698,5.763,3.842,-14594487,423
"4220",296,300,"Tail After",139,61.698,399.342,3.032,2.021,-15781021,423
"4221",297,301,"Tail After",140,60.342,396.291,3.339,2.226,-11967872,423
"4222",298,302,"Tail After",141,62.376,396.291,2.034,1.356,-10060138,423
"4223",299,303,"Tail After",142,62.376,397.986,1.695,1.13,-12290684,423
"4224",300,304,"Tail After",143,64.41,399.342,2.445,1.63,-14540493,423
"4225",301,305,"Tail After",144,65.766,398.664,1.516,1.011,-15983552,423
"4226",302,306,"Tail After",145,59.664,395.613,6.822,4.548,-14210477,423
"4227",303,307,"Tail After",146,63.054,399.342,5.04,3.36,-9079902,423
"4228",304,308,"Tail After",147,65.088,397.308,2.877,1.918,-11245715,423
"4229",305,309,"Tail After",148,63.054,393.579,4.248,2.832,-5654062,423
"4230",306,310,"Tail After",149,62.376,395.613,2.144,1.429,-9336965,423
"4231",307,311,"Tail After",150,58.986,394.935,3.457,2.305,-10903675,423
"4232",308,312,"Tail After",151,59.664,392.223,2.795,1.864,-11198404,423
"4233",309,313,"Tail After",152,56.613,396.291,5.085,3.39,-15121070,423
"4234",310,314,"Tail After",153,59.664,393.579,4.082,2.721,-10729123,423
"4235",311,315,"Tail After",154,60.342,396.291,2.795,1.864,-10459550,423
"4236",312,316,"Tail After",155,62.376,396.291,2.034,1.356,-9942442,423
"4237",313,317,"Tail After",156,61.02,395.613,1.516,1.011,-14606548,423
"4238",314,318,"Tail After",157,62.376,395.613,1.356,0.904,-14008772,423
"4239",315,319,"Tail After",158,63.732,396.291,1.516,1.011,-9597578,423
"4240",316,320,"Tail After",159,61.698,396.291,2.034,1.356,-10588842,423
"4241",317,321,"Tail After",160,60.342,397.308,1.695,1.13,-14145470,423
"4242",318,322,"Tail After",161,60.342,399.342,2.034,1.356,-14008258,423
"4421",179,183,"Tail After",64,374.256,480.363,3.457,2.305,-14536894,511
"4422",180,184,"Tail After",65,374.256,480.363,0,0,-12165803,511
"4423",181,185,"Tail After",66,374.256,480.363,0,0,-10713476,511
"4424",182,186,"Tail After",67,375.951,480.363,1.695,1.13,-10909042,511
"4425",183,187,"Tail After",68,376.629,479.007,1.516,1.011,-9918833,511
"4426",184,188,"Tail After",69,376.629,483.075,4.068,2.712,-10125201,511
"4427",185,189,"Tail After",70,374.256,481.041,3.125,2.084,-12821138,511
"4428",186,190,"Tail After",71,372.222,482.397,2.445,1.63,-11710369,511
"4429",187,191,"Tail After",72,371.544,483.075,0.959,0.639,-11646625,511
"4430",188,192,"Tail After",73,373.578,481.719,2.445,1.63,-11963545,511
"4431",189,193,"Tail After",74,375.951,481.041,2.468,1.645,-8225654,511
"4432",190,194,"Tail After",75,373.578,481.719,2.468,1.645,-10532774,511
"4433",191,195,"Tail After",76,375.273,481.041,1.826,1.217,-11233418,511
"4434",192,196,"Tail After",77,375.951,482.397,1.516,1.011,-11969196,511
"4435",193,197,"Tail After",78,375.951,481.041,1.356,0.904,-8948603,511
"4436",194,198,"Tail After",79,374.256,480.363,1.826,1.217,-9206896,511
"4437",195,199,"Tail After",80,373.578,479.685,0.959,0.639,-9275509,511
"4438",196,200,"Tail After",81,372.222,478.329,1.918,1.278,-12287872,511
"4439",197,201,"Tail After",82,371.544,477.312,1.222,0.815,-11648175,511
"4440",198,202,"Tail After",83,373.578,479.685,3.125,2.084,-7041380,511
"4441",199,203,"Tail After",84,372.9,480.363,0.959,0.639,-7823477,511
"4442",200,204,"Tail After",85,371.544,479.685,1.516,1.011,-6834514,511
"4443",201,205,"Tail After",86,373.578,479.685,2.034,1.356,-5666637,511
"4444",202,206,"Tail After",87,372.9,479.685,0.678,0.452,-5468995,511
"4445",203,207,"Tail After",88,374.256,481.041,1.918,1.278,-7043415,511
"4446",204,208,"Tail After",89,372.9,479.007,2.445,1.63,-6389580,511
"4447",205,209,"Tail After",90,373.578,479.007,0.678,0.452,-6260043,511
"4448",206,210,"Tail After",91,374.256,479.685,0.959,0.639,-7309667,511
"4449",207,211,"Tail After",92,374.256,479.685,0,0,-8291687,511
"4450",208,212,"Tail After",93,374.256,481.041,1.356,0.904,-8883550,511
"4451",209,213,"Tail After",94,374.256,479.685,1.356,0.904,-8486746,511
"4452",210,214,"Tail After",95,376.629,479.685,2.373,1.582,-5594666,511
"4453",211,215,"Tail After",96,375.951,479.685,0.678,0.452,-4935489,511
"4454",212,216,"Tail After",97,375.273,479.685,0.678,0.452,-6259289,511
"4455",213,217,"Tail After",98,374.256,479.007,1.222,0.815,-7899747,511
"4456",214,218,"Tail After",99,374.256,478.329,0.678,0.452,-8292742,511
"4457",215,219,"Tail After",100,372.9,477.312,1.695,1.13,-8883061,511
"4458",216,220,"Tail After",101,372.222,478.329,1.222,0.815,-9540977,511
"4459",217,221,"Tail After",102,370.188,477.312,2.274,1.516,-8037755,511
"4460",218,222,"Tail After",103,374.256,479.007,4.407,2.938,-9085569,511
"4461",219,223,"Tail After",104,375.273,479.007,1.017,0.678,-7561298,511
"4462",220,224,"Tail After",105,374.256,480.363,1.695,1.13,-8687470,511
"4463",221,225,"Tail After",106,372.9,479.007,1.918,1.278,-9870447,511
"4464",222,226,"Tail After",107,373.578,477.312,1.826,1.217,-7043202,511
"4465",223,227,"Tail After",108,372.9,477.312,0.678,0.452,-4748919,511
"4466",224,228,"Tail After",109,372.222,479.007,1.826,1.217,-8361345,511
"4467",225,229,"Tail After",110,372.9,479.685,0.959,0.639,-9870717,511
"4468",226,230,"Tail After",111,372.222,477.312,2.468,1.645,-5466725,511
"4469",227,231,"Tail After",112,372.9,478.329,1.222,0.815,-8159640,511
"4470",228,232,"Tail After",113,372.9,479.007,0.678,0.452,-9476479,511
"4471",229,233,"Tail After",114,371.544,476.634,2.733,1.822,-5457738,511
"4472",230,234,"Tail After",115,370.866,479.007,2.468,1.645,-9014135,511
"4473",231,235,"Tail After",116,372.9,479.685,2.144,1.429,-7964014,511
"4474",232,236,"Tail After",117,373.578,479.007,0.959,0.639,-8674134,511
"4475",233,237,"Tail After",118,372.222,478.329,1.516,1.011,-6314573,511
"4476",234,238,"Tail After",119,372.9,479.007,0.959,0.639,-7895661,511
"4588",112,116,"Tail After",41,735.63,388.494,2.795,1.864,-13285306,512
"4589",113,117,"Tail After",42,736.986,391.545,3.339,2.226,-15190463,512
"4590",114,118,"Tail After",43,736.308,390.867,0.959,0.639,-12502454,512
"4591",115,119,"Tail After",44,736.986,392.223,1.516,1.011,-15437198,512
"4592",116,120,"Tail After",45,736.986,392.901,0.678,0.452,-13210539,512
"4593",117,121,"Tail After",46,737.664,392.223,0.959,0.639,-12295821,512
"4594",118,122,"Tail After",47,738.342,393.579,1.516,1.011,-7954535,512
"4595",119,123,"Tail After",48,740.376,394.257,2.144,1.429,-9027745,512
"4596",120,124,"Tail After",49,741.054,393.579,0.959,0.639,-13815992,512
"4597",121,125,"Tail After",50,741.054,394.935,1.356,0.904,-14269372,512
"4598",122,126,"Tail After",51,741.054,397.986,3.051,2.034,-7956601,512
"4599",123,127,"Tail After",52,741.732,400.02,2.144,1.429,-10918015,512
"4600",124,128,"Tail After",53,740.376,398.664,1.918,1.278,-11768725,512
"4601",125,129,"Tail After",54,745.461,405.105,8.206,5.471,-12242628,512
"4602",126,130,"Tail After",55,750.546,407.139,5.477,3.651,-8087152,512
"4603",127,131,"Tail After",56,756.648,407.139,6.102,4.068,-14858927,512
"4604",128,132,"Tail After",57,760.377,405.105,4.248,2.832,-11518907,512
