"","X.1","ID","Track","Slice","X","Y","Distance","Velocity","PixelValue","TrackNumber"
"3009",131,132,"Head Before",132,725.46,218.655,6.686,4.457,-11246754,421
"3010",132,133,"Head Before",133,727.494,222.384,4.248,2.832,-5391945,421
"3011",133,134,"Head Before",134,726.816,221.028,1.516,1.011,-15066069,421
"3012",134,135,"Head Before",135,724.104,219.333,3.198,2.132,-9859709,421
"3013",135,136,"Head Before",136,721.392,215.265,4.889,3.259,-13936058,421
"3014",136,137,"Head Before",137,721.392,214.587,0.678,0.452,-12236218,421
"3015",137,138,"Head Before",138,722.748,219.333,4.936,3.291,-8419951,421
"3016",138,139,"Head Before",139,724.782,221.706,3.125,2.084,-7630949,421
"3017",139,140,"Head Before",140,729.189,222.384,4.459,2.973,-12355490,421
"3018",140,141,"Head Before",141,726.138,223.062,3.125,2.084,-8816255,421
"3019",141,142,"Head Before",142,726.816,219.333,3.79,2.527,-15132634,421
"3020",142,143,"Head Before",143,724.782,217.977,2.445,1.63,-12559280,421
"3021",143,144,"Head Before",144,721.392,210.18,8.502,5.668,-10326689,421
"3022",144,145,"Head Before",145,719.697,212.214,2.648,1.765,-7824230,421
"3023",145,146,"Head Before",146,721.392,213.909,2.397,1.598,-11646150,421
"3024",146,147,"Head Before",147,721.392,210.858,3.051,2.034,-9867159,421
"3025",147,148,"Head Before",148,721.392,210.18,0.678,0.452,-13217210,421
"3026",148,149,"Head Before",149,720.375,210.858,1.222,0.815,-7637884,421
"3027",149,150,"Head Before",150,722.748,212.214,2.733,1.822,-13416142,421
"3028",150,151,"Head Before",151,722.748,212.214,0,0,-10982044,421
"3029",151,152,"Head Before",152,721.392,212.214,1.356,0.904,-9735833,421
"3030",152,153,"Head Before",153,722.07,211.536,0.959,0.639,-13486288,421
"3031",153,154,"Head Before",154,720.375,212.214,1.826,1.217,-11239570,421
"3032",154,155,"Head Before",155,720.375,213.909,1.695,1.13,-9535358,421
"3033",155,156,"Head Before",156,722.07,213.909,1.695,1.13,-13741998,421
"3034",156,157,"Head Before",157,722.07,212.892,1.017,0.678,-14000305,421
"3035",157,158,"Head Before",158,720.375,212.892,1.695,1.13,-9731446,421
"3036",158,159,"Head Before",159,719.697,214.587,1.826,1.217,-12096421,421
"3037",159,160,"Head Before",160,719.019,212.892,1.826,1.217,-12160948,421
"3038",160,161,"Head Before",161,718.341,212.892,0.678,0.452,-8816024,421
"3039",161,162,"Head Before",162,717.663,210.858,2.144,1.429,-6436943,421
"3040",162,163,"Head Before",163,717.663,212.214,1.356,0.904,-9932424,421
"3041",163,164,"Head Before",164,719.019,210.858,1.918,1.278,-14400709,421
"3042",164,165,"Head Before",165,720.375,210.18,1.516,1.011,-14078672,421
"3535",1,2,"Head Before",2,583.419,67.461,25.784,17.189,-10521483,422
"3536",2,3,"Head Before",3,568.503,87.801,25.223,16.815,-8480868,422
"3537",3,4,"Head Before",4,555.621,109.836,25.524,17.016,-7826272,422
"3538",4,5,"Head Before",5,547.824,144.075,35.116,23.41,-10129562,422
"3539",5,6,"Head Before",6,538.671,163.398,21.381,14.254,-7632241,422
"3540",6,7,"Head Before",7,526.467,179.67,20.34,13.56,-9141093,422
"3541",7,8,"Head Before",8,510.873,201.027,26.444,17.629,-9339774,422
"3542",8,9,"Head Before",9,492.228,202.383,18.694,12.463,-9668739,422
"3543",9,10,"Head Before",10,488.16,198.993,5.295,3.53,-8418421,422
"3544",10,11,"Head Before",11,486.126,201.027,2.877,1.918,-5592657,422
"3545",11,12,"Head Before",12,481.041,200.349,5.13,3.42,-5794385,422
"3546",12,13,"Head Before",13,479.685,201.705,1.918,1.278,-6978186,422
"3547",13,14,"Head Before",14,474.6,203.061,5.263,3.508,-7435872,422
"3548",14,15,"Head Before",15,468.837,201.027,6.111,4.074,-8817528,422
"3549",15,16,"Head Before",16,468.837,201.027,0,0,-7438442,422
"3550",16,17,"Head Before",17,468.159,201.705,0.959,0.639,-5204295,422
"3551",17,18,"Head Before",18,464.769,198.993,4.341,2.894,-9401717,422
"3552",18,19,"Head Before",19,464.769,195.942,3.051,2.034,-7372643,422
"3553",19,20,"Head Before",20,464.091,201.027,5.13,3.42,-9076863,422
"3554",20,21,"Head Before",21,466.125,199.671,2.445,1.63,-7370096,422
"3555",21,22,"Head Before",22,463.413,199.671,2.712,1.808,-5530445,422
"3556",22,23,"Head Before",23,460.362,201.027,3.339,2.226,-6125646,422
"3557",23,24,"Head Before",24,463.413,199.671,3.339,2.226,-6781284,422
"3558",24,25,"Head Before",25,461.718,197.976,2.397,1.598,-9274245,422
"3559",25,26,"Head Before",26,464.091,196.62,2.733,1.822,-6978669,422
"3560",26,27,"Head Before",27,463.413,197.298,0.959,0.639,-7766899,422
"3561",27,28,"Head Before",28,461.718,195.942,2.171,1.447,-8223849,422
"3562",28,29,"Head Before",29,459.684,193.908,2.877,1.918,-7502699,422
"3563",29,30,"Head Before",30,461.718,194.586,2.144,1.429,-6645094,422
"3564",30,31,"Head Before",31,462.396,194.586,0.678,0.452,-5660507,422
"3565",31,32,"Head Before",32,461.718,195.264,0.959,0.639,-6709848,422
"3566",32,33,"Head Before",33,461.718,195.264,0,0,-9476503,422
"3567",33,34,"Head Before",34,457.65,195.264,4.068,2.712,-12758705,422
"3568",34,35,"Head Before",35,459.684,196.62,2.445,1.63,-11442331,422
"3569",35,36,"Head Before",36,461.04,195.264,1.918,1.278,-10528924,422
"3570",36,37,"Head Before",37,460.362,195.264,0.678,0.452,-10781842,422
"3571",37,38,"Head Before",38,463.413,195.942,3.125,2.084,-9211773,422
"3572",38,39,"Head Before",39,461.718,195.942,1.695,1.13,-7898983,422
"3573",39,40,"Head Before",40,461.04,193.23,2.795,1.864,-10320503,422
"3574",40,41,"Head Before",41,464.091,197.298,5.085,3.39,-7958359,422
"3575",41,42,"Head Before",42,462.396,198.993,2.397,1.598,-8548730,422
"3576",42,43,"Head Before",43,461.718,196.62,2.468,1.645,-9078147,422
"3577",43,44,"Head Before",44,461.04,201.027,4.459,2.973,-8288355,422
"3578",44,45,"Head Before",45,463.413,199.671,2.733,1.822,-6715499,422
"3579",45,46,"Head Before",46,471.21,206.112,10.113,6.742,-4935489,422
"3580",46,47,"Head Before",47,471.888,207.468,1.516,1.011,-7109730,422
"3581",47,48,"Head Before",48,470.193,206.112,2.171,1.447,-6382422,422
"3582",48,49,"Head Before",49,468.837,208.146,2.445,1.63,-10318207,422
"3583",49,50,"Head Before",50,464.769,205.095,5.085,3.39,-5469005,422
"3584",50,51,"Head Before",51,462.396,204.417,2.468,1.645,-9608849,422
"3585",51,52,"Head Before",52,463.413,207.468,3.216,2.144,-7499376,422
"3586",52,53,"Head Before",53,464.769,209.502,2.445,1.63,-6185043,422
"3587",53,54,"Head Before",54,461.718,206.79,4.082,2.721,-6845794,422
"3588",54,55,"Head Before",55,461.718,203.739,3.051,2.034,-8746622,422
"3589",55,56,"Head Before",56,459.006,203.061,2.795,1.864,-6382682,422
"3590",56,57,"Head Before",57,461.04,206.112,3.667,2.445,-9406342,422
"3591",57,58,"Head Before",58,459.006,200.349,6.111,4.074,-8082518,422
"3592",58,59,"Head Before",59,457.65,195.942,4.611,3.074,-10124413,422
"3593",59,60,"Head Before",60,457.65,194.586,1.356,0.904,-10260100,422
"3594",60,61,"Head Before",61,456.972,197.298,2.795,1.864,-5400892,422
"3595",61,62,"Head Before",62,457.65,201.027,3.79,2.527,-7373167,422
"3596",62,63,"Head Before",63,458.328,186.111,14.931,9.954,-11321274,422
"3597",63,64,"Head Before",64,456.972,187.467,1.918,1.278,-9992568,422
"3598",64,65,"Head Before",65,457.65,181.704,5.803,3.868,-11377829,422
"3599",65,66,"Head Before",66,457.65,181.704,0,0,-11909815,422
"3600",66,67,"Head Before",67,459.006,181.026,1.516,1.011,-10976398,422
"3601",67,68,"Head Before",68,458.328,181.026,0.678,0.452,-13221581,422
"3602",68,69,"Head Before",69,457.65,181.026,0.678,0.452,-6971480,422
"3603",69,70,"Head Before",70,459.684,178.314,3.39,2.26,-8092027,422
"3604",70,71,"Head Before",71,461.04,178.314,1.356,0.904,-11702942,422
"3605",71,72,"Head Before",72,459.684,181.026,3.032,2.021,-12171454,422
"3606",72,73,"Head Before",73,457.65,179.67,2.445,1.63,-6963269,422
"3607",73,74,"Head Before",74,459.006,178.992,1.516,1.011,-9481367,422
"3608",74,75,"Head Before",75,460.362,177.636,1.918,1.278,-11390903,422
"3609",75,76,"Head Before",76,461.04,183.06,5.466,3.644,-12037551,422
"3610",76,77,"Head Before",77,461.718,180.348,2.795,1.864,-11976108,422
"3611",77,78,"Head Before",78,459.006,182.382,3.39,2.26,-11183780,422
"3612",78,79,"Head Before",79,459.006,181.704,0.678,0.452,-10735543,422
"3613",79,80,"Head Before",80,459.006,183.06,1.356,0.904,-13815240,422
"3614",80,81,"Head Before",81,459.684,185.433,2.468,1.645,-11058890,422
"3615",81,82,"Head Before",82,459.006,188.823,3.457,2.305,-9279878,422
"3616",82,83,"Head Before",83,458.328,188.823,0.678,0.452,-8348002,422
"3617",83,84,"Head Before",84,460.362,193.908,5.477,3.651,-8555377,422
"3618",84,85,"Head Before",85,461.718,196.62,3.032,2.021,-7766111,422
"3619",85,86,"Head Before",86,461.04,193.23,3.457,2.305,-9074537,422
"3620",86,87,"Head Before",87,461.04,194.586,1.356,0.904,-7304303,422
"3621",87,88,"Head Before",88,461.04,194.586,0,0,-6842234,422
"3622",88,89,"Head Before",89,460.362,190.179,4.459,2.973,-4209965,422
"3623",89,90,"Head Before",90,459.684,186.111,4.124,2.749,-6119536,422
"3624",90,91,"Head Before",91,459.684,186.111,0,0,-11307927,422
"3625",91,92,"Head Before",92,459.006,185.433,0.959,0.639,-9607824,422
"3626",92,93,"Head Before",93,458.328,184.755,0.959,0.639,-6255449,422
"3627",93,94,"Head Before",94,458.328,184.755,0,0,-11640732,422
"3628",94,95,"Head Before",95,458.328,185.433,0.678,0.452,-12493472,422
"3629",95,96,"Head Before",96,458.328,186.111,0.678,0.452,-4218705,422
"3630",96,97,"Head Before",97,458.328,184.755,1.356,0.904,-11187129,422
"3631",97,98,"Head Before",98,458.328,184.755,0,0,-13745607,422
"3925",1,2,"Head Before",2,196.62,587.487,30.94,20.627,-8751976,423
"3926",2,3,"Head Before",3,198.993,582.063,5.92,3.947,-8416105,423
"3927",3,4,"Head Before",4,206.112,545.112,37.631,25.087,-6250621,423
"3928",4,5,"Head Before",5,223.062,562.062,23.971,15.981,-6843979,423
"3929",5,6,"Head Before",6,221.706,558.333,3.968,2.645,-7500895,423
"3930",6,7,"Head Before",7,217.977,550.536,8.643,5.762,-9008218,423
"3931",7,8,"Head Before",8,219.333,500.364,50.19,33.46,-10130585,423
"3932",8,9,"Head Before",9,245.097,456.294,51.048,34.032,-6385987,423
"3933",9,10,"Head Before",10,271.2,433.242,34.825,23.216,-8682868,423
"3934",10,11,"Head Before",11,269.844,430.53,3.032,2.021,-7698522,423
"3935",11,12,"Head Before",12,261.369,434.259,9.259,6.173,-9002054,423
"3936",12,13,"Head Before",13,269.844,437.649,9.128,6.085,-8086924,423
"3937",13,14,"Head Before",14,265.098,436.971,4.794,3.196,-12950699,423
"3938",14,15,"Head Before",15,265.098,439.683,2.712,1.808,-8290432,423
"3939",15,16,"Head Before",16,265.776,440.361,0.959,0.639,-8545379,423
"3940",16,17,"Head Before",17,260.013,443.412,6.521,4.347,-9072485,423
"3941",17,18,"Head Before",18,256.284,440.361,4.818,3.212,-9403519,423
"3942",18,19,"Head Before",19,254.25,438.327,2.877,1.918,-12758445,423
"3943",19,20,"Head Before",20,254.928,444.768,6.477,4.318,-6184802,423
"3944",20,21,"Head Before",21,252.216,442.056,3.835,2.557,-10257818,423
"3945",21,22,"Head Before",22,249.165,443.412,3.339,2.226,-12758946,423
"3946",22,23,"Head Before",23,247.809,442.734,1.516,1.011,-8939610,423
"3947",23,24,"Head Before",24,246.453,444.768,2.445,1.63,-8881797,423
"3948",24,25,"Head Before",25,251.538,446.802,5.477,3.651,-4934263,423
"3949",25,26,"Head Before",26,250.182,446.802,1.356,0.904,-9080189,423
"3950",26,27,"Head Before",27,252.216,444.09,3.39,2.26,-5523289,423
"3951",27,28,"Head Before",28,247.131,444.09,5.085,3.39,-8153944,423
"3952",28,29,"Head Before",29,248.487,444.768,1.516,1.011,-8095350,423
"3953",29,30,"Head Before",30,250.182,444.768,1.695,1.13,-6702918,423
"3954",30,31,"Head Before",31,243.741,447.48,6.989,4.659,-7041635,423
"3955",31,32,"Head Before",32,231.537,452.565,13.221,8.814,-7178073,423
"3956",32,33,"Head Before",33,228.825,448.158,5.175,3.45,-7829107,423
"3957",33,34,"Head Before",34,227.13,447.48,1.826,1.217,-8948589,423
"3958",34,35,"Head Before",35,224.418,449.853,3.604,2.402,-10523498,423
"3959",35,36,"Head Before",36,220.011,453.921,5.998,3.998,-9799031,423
"3960",36,37,"Head Before",37,221.706,451.887,2.648,1.765,-9730415,423
"3961",37,38,"Head Before",38,225.096,453.921,3.953,2.636,-8613233,423
"3962",38,39,"Head Before",39,223.74,449.853,4.288,2.859,-7837778,423
"3963",39,40,"Head Before",40,223.74,453.921,4.068,2.712,-7901580,423
"3964",40,41,"Head Before",41,225.096,445.446,8.583,5.722,-11572870,423
"3965",41,42,"Head Before",42,225.774,438.327,7.151,4.767,-10986877,423
"3966",42,43,"Head Before",43,212.892,432.564,14.112,9.408,-10265742,423
"3967",43,44,"Head Before",44,195.942,449.853,24.212,16.141,-6182233,423
"3968",44,45,"Head Before",45,195.942,453.921,4.068,2.712,-5664836,423
"3969",45,46,"Head Before",46,195.264,459.684,5.803,3.868,-9012864,423
"3970",46,47,"Head Before",47,199.671,453.243,7.804,5.203,-8743536,423
"3971",47,48,"Head Before",48,197.976,455.277,2.648,1.765,-9405336,423
"3972",48,49,"Head Before",49,192.552,446.124,10.639,7.093,-6578513,423
"3973",49,50,"Head Before",50,193.23,443.412,2.795,1.864,-9810044,423
"3974",50,51,"Head Before",51,191.874,441.378,2.445,1.63,-6319701,423
"3975",51,52,"Head Before",52,188.823,449.175,8.373,5.582,-6450787,423
"3976",52,53,"Head Before",53,191.874,455.277,6.822,4.548,-6774108,423
"3977",53,54,"Head Before",54,186.111,454.599,5.803,3.868,-11045255,423
"3978",54,55,"Head Before",55,172.551,454.599,13.56,9.04,-6710875,423
"3979",55,56,"Head Before",56,157.635,452.565,15.054,10.036,-9074294,423
"3980",56,57,"Head Before",57,125.091,442.056,34.199,22.799,-9803659,423
"3981",57,58,"Head Before",58,116.277,422.733,21.238,14.159,-8483700,423
"3982",58,59,"Head Before",59,98.649,398.664,29.834,19.889,-8352365,423
"3983",59,60,"Head Before",60,63.732,390.189,35.931,23.954,-8749684,423
"3984",60,61,"Head Before",61,75.258,387.138,11.923,7.949,-13035479,423
"3985",61,62,"Head Before",62,75.936,391.545,4.459,2.973,-8939942,423
"3986",62,63,"Head Before",63,77.97,391.545,2.034,1.356,-11969951,423
"3987",63,64,"Head Before",64,75.258,394.257,3.835,2.557,-10202500,423
"3988",64,65,"Head Before",65,69.495,392.223,6.111,4.074,-15193823,423
"3989",65,66,"Head Before",66,63.732,392.901,5.803,3.868,-11123146,423
"3990",66,67,"Head Before",67,57.291,402.054,11.192,7.461,-7564164,423
"3991",67,68,"Head Before",68,50.172,398.664,7.885,5.257,-8823937,423
"3992",68,69,"Head Before",69,34.578,368.832,33.662,22.441,-9339310,423
"3993",69,70,"Head Before",70,40.341,372.9,7.054,4.703,-5265033,423
"3994",70,71,"Head Before",71,35.256,386.46,14.482,9.655,-14461359,423
"3995",71,72,"Head Before",72,35.256,390.867,4.407,2.938,-14588584,423
"3996",72,73,"Head Before",73,34.578,384.426,6.477,4.318,-10061977,423
"3997",73,74,"Head Before",74,33.9,387.138,2.795,1.864,-6715248,423
"3998",74,75,"Head Before",75,44.748,381.375,12.284,8.189,-6909796,423
"3999",75,76,"Head Before",76,63.054,394.935,22.781,15.187,-13686690,423
"4000",76,77,"Head Before",77,28.815,409.173,37.081,24.721,-9156249,423
"4001",77,78,"Head Before",78,38.985,411.207,10.371,6.914,-9291446,423
"4002",78,79,"Head Before",79,50.85,401.376,15.409,10.272,-9534598,423
"4003",79,80,"Head Before",80,74.58,422.733,31.925,21.284,-9146993,423
"4243",1,2,"Head Before",2,493.245,44.748,20.815,13.876,-11509664,511
"4244",2,3,"Head Before",3,479.685,57.969,18.939,12.626,-8743286,511
"4245",3,4,"Head Before",4,470.193,68.817,14.414,9.61,-11316646,511
"4246",4,5,"Head Before",5,447.48,105.09,42.797,28.532,-9010033,511
"4247",5,6,"Head Before",6,412.224,121.362,38.83,25.887,-10592915,511
"4248",6,7,"Head Before",7,380.697,149.838,42.483,28.322,-9267045,511
"4249",7,8,"Head Before",8,355.272,178.314,38.175,25.45,-7495522,511
"4250",8,9,"Head Before",9,315.27,179.67,40.025,26.683,-8941150,511
"4251",9,10,"Head Before",10,275.607,177.636,39.715,26.477,-9339247,511
"4252",10,11,"Head Before",11,244.419,167.466,32.804,21.87,-8942698,511
"4253",11,12,"Head Before",12,217.977,149.838,31.779,21.186,-8481379,511
"4254",12,13,"Head Before",13,221.706,120.684,29.392,19.594,-7695436,511
"4255",13,14,"Head Before",14,227.13,77.292,43.73,29.153,-8088916,511
"4256",14,15,"Head Before",15,230.181,65.766,11.923,7.949,-7367261,511
"4257",15,16,"Head Before",16,230.859,66.783,1.222,0.815,-4208184,511
"4258",16,17,"Head Before",17,233.571,63.054,4.611,3.074,-6509936,511
"4259",17,18,"Head Before",18,247.809,48.138,20.621,13.747,-6639692,511
"4260",18,19,"Head Before",19,269.844,26.103,31.162,20.775,-9333339,511
"4261",19,20,"Head Before",20,298.998,9.153,33.723,22.482,-8351315,511
"4262",20,21,"Head Before",21,332.559,4.746,33.849,22.566,-7696970,511
"4263",21,22,"Head Before",22,371.544,22.713,42.926,28.617,-9405545,511
"4264",22,23,"Head Before",23,401.376,53.223,42.671,28.447,-8683373,511
"4265",23,24,"Head Before",24,414.936,83.733,33.388,22.258,-7369828,511
"4266",24,25,"Head Before",25,424.767,117.972,35.622,23.748,-8220769,511
"4267",25,26,"Head Before",26,426.123,151.872,33.927,22.618,-8222051,511
"4268",26,27,"Head Before",27,422.733,189.501,37.781,25.188,-9270897,511
"4269",27,28,"Head Before",28,422.055,219.333,29.84,19.893,-9336956,511
"4270",28,29,"Head Before",29,424.089,223.062,4.248,2.832,-8810595,511
"4271",29,30,"Head Before",30,428.496,232.215,10.159,6.772,-8942711,511
"4272",30,31,"Head Before",31,416.97,270.522,40.003,26.669,-8942449,511
"4273",31,32,"Head Before",32,412.224,300.354,30.207,20.138,-8812138,511
"4274",32,33,"Head Before",33,416.97,309.846,10.612,7.075,-9469547,511
"4275",33,34,"Head Before",34,418.326,319.677,9.924,6.616,-10063222,511
"4276",34,35,"Head Before",35,420.699,352.221,32.63,21.754,-8813414,511
"4277",35,36,"Head Before",36,427.818,385.104,33.645,22.43,-9273207,511
"4278",36,37,"Head Before",37,420.699,417.648,33.314,22.209,-9075310,511
"4279",37,38,"Head Before",38,406.461,452.565,37.708,25.139,-10449520,511
"4280",38,39,"Head Before",39,394.257,493.245,42.471,28.314,-9072218,511
"4281",39,40,"Head Before",40,385.782,529.179,36.92,24.613,-9853539,511
"4282",40,41,"Head Before",41,375.273,565.452,37.765,25.176,-9404773,511
"4283",41,42,"Head Before",42,373.578,580.368,15.012,10.008,-10320739,511
"4284",42,43,"Head Before",43,354.594,589.182,20.93,13.954,-7884869,511
"4285",43,44,"Head Before",44,342.39,604.776,19.802,13.201,-10323835,511
"4286",44,45,"Head Before",45,350.865,624.438,21.411,14.274,-9998709,511
"4287",45,46,"Head Before",46,340.356,644.439,22.594,15.063,-9409393,511
"4288",46,47,"Head Before",47,317.643,627.489,28.34,18.894,-8553306,511
"4289",47,48,"Head Before",48,298.32,617.319,21.836,14.557,-9274996,511
"4290",48,49,"Head Before",49,256.962,603.42,43.631,29.087,-10713470,511
"4291",49,50,"Head Before",50,240.69,584.097,25.262,16.841,-13944015,511
"4292",50,51,"Head Before",51,228.825,553.587,32.736,21.824,-9666633,511
"4293",51,52,"Head Before",52,228.825,517.314,36.273,24.182,-9862005,511
"4294",52,53,"Head Before",53,234.927,506.466,12.446,8.298,-8095574,511
"4295",53,54,"Head Before",54,258.657,480.363,35.277,23.518,-8675938,511
"4296",54,55,"Head Before",55,297.642,471.21,40.045,26.697,-11709348,511
"4297",55,56,"Head Before",56,327.474,473.922,29.955,19.97,-5596204,511
"4298",56,57,"Head Before",57,347.475,479.007,20.637,13.758,-8151151,511
"4299",57,58,"Head Before",58,350.865,474.6,5.56,3.707,-10588573,511
"4300",58,59,"Head Before",59,361.713,458.328,19.557,13.038,-9340489,511
"4301",59,60,"Head Before",60,385.782,464.091,24.749,16.5,-9929865,511
"4302",60,61,"Head Before",61,388.494,487.482,23.548,15.698,-9206920,511
"4303",61,62,"Head Before",62,388.494,497.313,9.831,6.554,-9736076,511
"4477",1,2,"Head Before",2,423.411,632.574,6.369,4.246,-10524032,512
"4478",2,3,"Head Before",3,437.649,630.201,14.434,9.623,-9470592,512
"4479",3,4,"Head Before",4,449.175,625.455,12.465,8.31,-8551787,512
"4480",4,5,"Head Before",5,466.125,623.76,17.035,11.356,-8880492,512
"4481",5,6,"Head Before",6,472.566,611.217,14.1,9.4,-8552803,512
"4482",6,7,"Head Before",7,483.753,599.013,16.556,11.037,-10786175,512
"4483",7,8,"Head Before",8,495.279,584.775,18.319,12.212,-9671037,512
"4484",8,9,"Head Before",9,510.195,569.181,21.579,14.386,-9601143,512
"4485",9,10,"Head Before",10,525.111,553.587,21.579,14.386,-10193537,512
"4486",10,11,"Head Before",11,540.027,536.298,22.834,15.223,-9867646,512
"4487",11,12,"Head Before",12,548.502,516.636,21.411,14.274,-9535849,512
"4488",12,13,"Head Before",13,556.977,498.669,19.866,13.244,-8421481,512
"4489",13,14,"Head Before",14,566.469,479.007,21.833,14.556,-8289634,512
"4490",14,15,"Head Before",15,571.215,467.481,12.465,8.31,-11045517,512
"4491",15,16,"Head Before",16,573.249,463.413,4.548,3.032,-9075333,512
"4492",16,17,"Head Before",17,576.978,453.921,10.198,6.799,-9010793,512
"4493",17,18,"Head Before",18,582.063,439.005,15.759,10.506,-8619384,512
"4494",18,19,"Head Before",19,584.097,411.207,27.872,18.582,-10127726,512
"4495",19,20,"Head Before",20,589.86,392.223,19.839,13.226,-8419159,512
"4496",20,21,"Head Before",21,602.403,377.307,19.489,12.993,-8416117,512
"4497",21,22,"Head Before",22,619.014,361.713,22.784,15.189,-7365193,512
"4498",22,23,"Head Before",23,630.879,342.39,22.675,15.117,-8615804,512
"4499",23,24,"Head Before",24,646.473,335.271,17.142,11.428,-9211009,512
"4500",24,25,"Head Before",25,660.033,331.881,13.977,9.318,-11640985,512
"4501",25,26,"Head Before",26,667.83,328.83,8.373,5.582,-11905954,512
"4502",26,27,"Head Before",27,672.237,324.762,5.998,3.998,-10650755,512
"4503",27,28,"Head Before",28,680.712,329.508,9.713,6.476,-11513501,512
"4504",28,29,"Head Before",29,685.797,336.627,8.749,5.832,-11377311,512
"4505",29,30,"Head Before",30,687.153,335.949,1.516,1.011,-12364204,512
"4506",30,31,"Head Before",31,692.238,342.39,8.206,5.471,-11249826,512
"4507",31,32,"Head Before",32,697.662,346.797,6.989,4.659,-12691118,512
"4508",32,33,"Head Before",33,702.069,348.831,4.854,3.236,-11372439,512
"4509",33,34,"Head Before",34,707.154,350.187,5.263,3.508,-12431782,512
"4510",34,35,"Head Before",35,710.544,355.272,6.111,4.074,-12430517,512
"4511",35,36,"Head Before",36,724.104,367.137,18.018,12.012,-11706266,512
"4512",36,37,"Head Before",37,733.935,377.307,14.145,9.43,-11774377,512
"4513",37,38,"Head Before",38,741.732,390.189,15.058,10.039,-11446695,512
"4514",38,39,"Head Before",39,744.783,397.308,7.745,5.163,-10529953,512
